,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy,entropy_hex,sigma,start_window
1,1000000.0,250000.0,sine,621106.0,5.0,-7162262719578314,b'FFE68DF5C2CFBF36',20.9280352651,00000000000C7D10
1,1000000.0,250000.0,sine,225162.0,5.0,-40999149960550984,b'FF6E577D868225B8',20.9280352651,000000000004DE1B
1,1000000.0,250000.0,sine,692737.0,5.0,-38354629641125293,b'FF77BCAAE4BFC253',20.9280352651,00000000000D5103
1,1000000.0,250000.0,sine,747392.0,5.0,-37545166767873121,b'FF7A9CDEA7C4A39F',20.9280352651,00000000000D4801
1,1000000.0,250000.0,sine,563115.0,5.0,-4550946161391899,b'FFEFD4F046A886E5',20.9280352651,000000000007FF84
1,1000000.0,250000.0,sine,336617.0,5.0,-41753499229115068,b'FF6BA969E651AD44',20.9280352651,85905
1,1000000.0,250000.0,sine,565833.0,5.0,-27928953126037174,b'FF9CC6C3DDF9594A',20.9280352651,000000000008B62F
1,1000000.0,250000.0,sine,44197.0,5.0,-4565957147928082,b'FFEFC749422359EE',20.9280352651,0000000000048DCD
1,1000000.0,250000.0,sine,364486.0,5.0,-4787359867740604,b'FFEEFDEBEBABDE44',20.9280352651,00000000000E731B
1,1000000.0,250000.0,sine,24033.0,5.0,-35661077053034939,b'FF814E7079F22E45',20.9280352651,0000000000015E7C
1,1000000.0,250000.0,sine,193142.0,5.0,-41750269795727261,b'FF6BAC59CF8C8863',20.9280352651,00000000000443B0
1,1000000.0,250000.0,sine,73199.0,5.0,-41380885610056141,b'FF6CFC4DC4B8B633',20.9280352651,0000000000028A2A
1,1000000.0,250000.0,sine,30634.0,5.0,-17662798812319973,b'FFC13FC72F0D6F1B',20.9280352651,0000000000023BBF
1,1000000.0,250000.0,sine,510545.0,5.0,-4862685161635310,b'FFEEB969E2494212',20.9280352651,00000000000473B8
1,1000000.0,250000.0,sine,507810.0,5.0,-15552877938278999,b'FFC8BEBD6B40FDA9',20.9280352651,00000000000A20ED
1,1000000.0,250000.0,sine,371465.0,5.0,-32973434885461493,b'FF8ADAD5EEA0AA0B',20.9280352651,000000000008DA0D
1,1000000.0,250000.0,sine,634321.0,5.0,-4718875517576660,b'FFEF3C352D091A2C',20.9280352651,0000000000001AB6
1,1000000.0,250000.0,sine,123803.0,5.0,-42204593066520451,b'FF6A0F256E61507D',20.9280352651,0000000000052B01
1,1000000.0,250000.0,sine,172906.0,5.0,-11266718525450845,b'FFD7F8FAAC8195A3',20.9280352651,000000000004B032
1,1000000.0,250000.0,sine,739369.0,5.0,-6467009456576531,b'FFE9064A0694E7ED',20.9280352651,00000000000BDA22
1,1000000.0,250000.0,sine,172475.0,5.0,-27164074826076435,b'FF9F7E6AF956EEED',20.9280352651,000000000003D8F6
1,1000000.0,250000.0,sine,371285.0,5.0,-30997731998085635,b'FF91DFBA1B694DFD',20.9280352651,000000000008C309
1,1000000.0,250000.0,sine,397774.0,5.0,-13352481657930563,b'FFD08FFD19E8BCBD',20.9280352651,000000000008DB40
1,1000000.0,250000.0,sine,659950.0,5.0,-12798009725460758,b'FFD28847287B5EEA',20.9280352651,00000000000A1259
1,1000000.0,250000.0,sine,474523.0,5.0,-5673306781986835,b'FFEBD828548ECFED',20.9280352651,00000000000A552B
1,1000000.0,250000.0,sine,18608.0,5.0,-12652917384103962,b'FFD30C3D19F2B7E6',20.9280352651,7232
1,1000000.0,250000.0,sine,621049.0,5.0,-5435450872352663,b'FFECB07C798F3069',20.9280352651,00000000000A55F5
1,1000000.0,250000.0,sine,66451.0,5.0,-32053020988501314,b'FF8E1FF27E0092BE',20.9280352651,000000000001F819
1,1000000.0,250000.0,sine,488738.0,5.0,-40697167476377052,b'FF6F6A244D34BA24',20.9280352651,98162
1,1000000.0,250000.0,sine,485676.0,5.0,-4582540358338872,b'FFEFB8342DC5B6C8',20.9280352651,000000000009FE18
1,1000000.0,250000.0,sine,696805.0,5.0,-4967417780899638,b'FFEE5A28EBB7F0CA',20.9280352651,000000000005A8A4
1,1000000.0,250000.0,sine,481183.0,5.0,-4909696635295663,b'FFEE8EA82C192851',20.9280352651,0000000000081DD2
1,1000000.0,250000.0,sine,21751.0,5.0,-34007166835529326,b'FF872EA974F36992',20.9280352651,0000000000012A94
1,1000000.0,250000.0,sine,450874.0,5.0,-5719638423363045,b'FFEBAE04E788221B',20.9280352651,0000000000095D92
1,1000000.0,250000.0,sine,746674.0,5.0,-17885550350062192,b'FFC0752FCCC5AD90',20.9280352651,00000000000D05E6
1,1000000.0,250000.0,sine,44491.0,5.0,-4953177345169705,b'FFEE671C87D4E6D7',20.9280352651,0000000000018FC4
1,1000000.0,250000.0,sine,677558.0,5.0,-6235570156811317,b'FFE9D8C82FD4CBCB',20.9280352651,00000000000AF464
1,1000000.0,250000.0,sine,125742.0,5.0,-7588045918182850,b'FFE50AB66281E23E',20.9280352651,000000000003E956
1,1000000.0,250000.0,sine,48456.0,5.0,-13967737295231032,b'FFCE606ABC33A7C8',20.9280352651,00000000000238BF
1,1000000.0,250000.0,sine,420335.0,5.0,-16032196190707531,b'FFC70ACD711560B5',20.9280352651,00000000000999A0
1,1000000.0,250000.0,sine,346504.0,5.0,-28108850139209453,b'FF9C232654686113',20.9280352651,000000000008E2CC
1,1000000.0,250000.0,sine,362793.0,5.0,-41156958817004373,b'FF6DC7F6C9AD54AB',20.9280352651,81191
1,1000000.0,250000.0,sine,552842.0,5.0,-9260957695280023,b'FFDF1935424AFC69',20.9280352651,000000000008847F
1,1000000.0,250000.0,sine,726128.0,5.0,-4865779625542736,b'FFEEB69965DD3BB0',20.9280352651,000000000003AF61
1,1000000.0,250000.0,sine,343423.0,5.0,-36389399421274923,b'FF7EB808B5E7B4D5',20.9280352651,00000000000834DC
1,1000000.0,250000.0,sine,503270.0,5.0,-39360048513700996,b'FF742A3E91FFAB7C',20.9280352651,000000000007FCAB
1,1000000.0,250000.0,sine,40996.0,5.0,-4526438817122820,b'FFEFEB3A563535FC',20.9280352651,00000000000A6279
1,1000000.0,250000.0,sine,358888.0,5.0,-4713083483280229,b'FFEF4179BD2EAC9B',20.9280352651,52110
1,1000000.0,250000.0,sine,199285.0,5.0,-4771881466778016,b'FFEF0BFFC4432E60',20.9280352651,000000000005BABB
1,1000000.0,250000.0,sine,9220.0,5.0,-33969969898714429,b'FF87507E0B280AC3',20.9280352651,000000000001BF58
1,1000000.0,250000.0,sine,148997.0,5.0,-9422708519258530,b'FFDE8618B5E3365E',20.9280352651,000000000005318A
1,1000000.0,250000.0,sine,590270.0,5.0,-24326148807271124,b'FFA9937F1D96DD2C',20.9280352651,00000000000B196A
1,1000000.0,250000.0,sine,454934.0,5.0,-7307306521260999,b'FFE60A0B1E890C39',20.9280352651,000000000008D634
1,1000000.0,250000.0,sine,241779.0,5.0,-21236585209376985,b'FFB48D70325A4F27',20.9280352651,000000000003E8F0
1,1000000.0,250000.0,sine,503505.0,5.0,-4694379354756365,b'FFEF527CA21E6AF3',20.9280352651,000000000001D8F6
1,1000000.0,250000.0,sine,688612.0,5.0,-9137561889751759,b'FFDF896F9572BD31',20.9280352651,00000000000DE52A
1,1000000.0,250000.0,sine,553026.0,5.0,-4962480986662898,b'FFEE5EA65B95D80E',20.9280352651,0000000000065BC4
1,1000000.0,250000.0,sine,136183.0,5.0,-40863760637995034,b'FF6ED2A04EFC57E6',20.9280352651,00000000000370F4
1,1000000.0,250000.0,sine,532302.0,5.0,-9021486648036312,b'FFDFF30174FF7428',20.9280352651,00000000000B970B
1,1000000.0,250000.0,sine,470599.0,5.0,-4625536587260459,b'FFEF911956D21DD5',20.9280352651,0000000000088EB4
1,1000000.0,250000.0,sine,391006.0,5.0,-42389010824335316,b'FF69676B536F702C',20.9280352651,0000000000096F67
1,1000000.0,250000.0,sine,719327.0,5.0,-28132234718484794,b'FF9C0DE1AEDDE6C6',20.9280352651,00000000000DDBC4
1,1000000.0,250000.0,sine,128003.0,5.0,-9721892005561065,b'FFDD75FDA076BD17',20.9280352651,000000000002BF0B
1,1000000.0,250000.0,sine,614737.0,5.0,-42785869896912119,b'FF67FE7A5F637309',20.9280352651,00000000000C136C
1,1000000.0,250000.0,sine,224614.0,5.0,-8481565439009401,b'FFE1DE0FA8DE5D87',20.9280352651,000000000005573E
1,1000000.0,250000.0,sine,252690.0,5.0,-38472141330925365,b'FF7751CA9238B8CB',20.9280352651,000000000004CC7F
1,1000000.0,250000.0,sine,69256.0,5.0,-39970727697548429,b'FF71FED5BE2C7B73',20.9280352651,00000000000402DD
1,1000000.0,250000.0,sine,655918.0,5.0,-4842847978024181,b'FFEECB749691930B',20.9280352651,00000000000005BD
1,1000000.0,250000.0,sine,219098.0,5.0,-4619786311292396,b'FFEF96542DFA2A14',20.9280352651,4169
1,1000000.0,250000.0,sine,550983.0,5.0,-11614571414546921,b'FFD6BC9BDC9E1617',20.9280352651,00000000000C0830
1,1000000.0,250000.0,sine,530504.0,5.0,-20139031665219560,b'FFB873A84B796818',20.9280352651,00000000000A4FDD
1,1000000.0,250000.0,sine,637843.0,5.0,-36602659154097565,b'FF7DF6134F490A63',20.9280352651,00000000000BC6CA
1,1000000.0,250000.0,sine,120126.0,5.0,-23701764859807884,b'FFABCB5ED4FB3774',20.9280352651,000000000003BC92
1,1000000.0,250000.0,sine,74174.0,5.0,-39275718131804440,b'FF7476F1447496E8',20.9280352651,00000000000129EB
1,1000000.0,250000.0,sine,34935.0,5.0,-25255407956204357,b'FFA646571C1CE4BB',20.9280352651,15300.0
1,1000000.0,250000.0,sine,700779.0,5.0,-17168157409713841,b'FFC301A6DC25614F',20.9280352651,00000000000BAC76
1,1000000.0,250000.0,sine,621510.0,5.0,-4726383198054183,b'FFEF3561286858D9',20.9280352651,000000000009DE79
1,1000000.0,250000.0,sine,184526.0,5.0,-32123798640584275,b'FF8DDF93493119AD',20.9280352651,32691
1,1000000.0,250000.0,sine,450253.0,5.0,-31667179706511100,b'FF8F7EDE2A8E1104',20.9280352651,000000000009F3D9
1,1000000.0,250000.0,sine,20030.0,5.0,-4813025506210677,b'FFEEE6942C684C8B',20.9280352651,131000000.0
1,1000000.0,250000.0,sine,425918.0,5.0,-4689922832671712,b'FFEF568A3F88DC20',20.9280352651,000000000005D3DD
1,1000000.0,250000.0,sine,588985.0,5.0,-16352480687839640,b'FFC5E7816567A668',20.9280352651,00000000000AB196
1,1000000.0,250000.0,sine,15047.0,5.0,-21051397725410221,b'FFB535DD848D2C53',20.9280352651,000000000001B2D4
1,1000000.0,250000.0,sine,612766.0,5.0,-11523383957637658,b'FFD70F8B189835E6',20.9280352651,00000000000A4953
1,1000000.0,250000.0,sine,447284.0,5.0,-38775707029869204,b'FF763DB32C91ED6C',20.9280352651,000000000008EB75
1,1000000.0,250000.0,sine,698373.0,5.0,-4847442013492178,b'FFEEC746F4B76C2E',20.9280352651,000000000000CFB0
1,1000000.0,250000.0,sine,428441.0,5.0,-41710357059785862,b'FF6BD0A6B7FF2B7A',20.9280352651,000000000009AA17
1,1000000.0,250000.0,sine,246482.0,5.0,-26966379856719485,b'FFA032386BC31183',20.9280352651,000000000005E541
1,1000000.0,250000.0,sine,413400.0,5.0,-37845057228125821,b'FF798C1EF769C983',20.9280352651,9.000000000000001e+88
1,1000000.0,250000.0,sine,371093.0,5.0,-5322289908243856,b'FFED1767D0A0A270',20.9280352651,000000000006E6A6
1,1000000.0,250000.0,sine,710361.0,5.0,-4898945874791485,b'FFEE986F475BF3C3',20.9280352651,000000000007C514
1,1000000.0,250000.0,sine,17941.0,5.0,-4629651337056675,b'FFEF8D5B4C9EEE5D',20.9280352651,7625
1,1000000.0,250000.0,sine,331278.0,5.0,-14825703623269195,b'FFCB5419E1FD64B5',20.9280352651,000000000005F35C
1,1000000.0,250000.0,sine,745511.0,5.0,-4570894553135822,b'FFEFC2CBADDAC532',20.9280352651,00000000000195DC
1,1000000.0,250000.0,sine,22301.0,5.0,-41490964793053243,b'FF6C982FF61F2FC5',20.9280352651,12673
1,1000000.0,250000.0,sine,242695.0,5.0,-6011574850373270,b'FFEAA4812880B96A',20.9280352651,000000000005F581
1,1000000.0,250000.0,sine,393292.0,5.0,-4870445317255386,b'FFEEB25B14F78F26',20.9280352651,29485
1,1000000.0,250000.0,sine,399710.0,5.0,-41394057243363796,b'FF6CF0530232762C',20.9280352651,000000000006722E
1,1000000.0,250000.0,sine,31627.0,5.0,-21771040643343531,b'FFB2A75A98101B55',20.9280352651,00000000000231DB
1,1000000.0,250000.0,sine,673766.0,5.0,-15884561500001938,b'FFC791135261296E',20.9280352651,00000000000B48E0
1,1000000.0,250000.0,sine,16319.0,5.0,-17819171089079904,b'FFC0B18EED0B21A0',20.9280352651,0000000000020CFA
1,1000000.0,250000.0,sine,394317.0,5.0,-41568988876123574,b'FF6C5139905DD24A',20.9280352651,000000000007475C
1,1000000.0,250000.0,sine,645129.0,5.0,-4679984558904697,b'FFEF5F942ECFEA87',20.9280352651,000000000007B87E
1,1000000.0,250000.0,sine,649808.0,5.0,-36026004357719468,b'FF80028A3794DA54',20.9280352651,00000000000CAA0B
1,1000000.0,250000.0,sine,221476.0,5.0,-4546597976650487,b'FFEFD8E4AAAA4D09',20.9280352651,00000000000752B7
1,1000000.0,250000.0,sine,224998.0,5.0,-5966542458143922,b'FFEACD76143EBB4E',20.9280352651,00000000000707EA
1,1000000.0,250000.0,sine,548860.0,5.0,-10698904509694919,b'FFD9FD672D36BC39',20.9280352651,00000000000AF801
1,1000000.0,250000.0,sine,251445.0,5.0,-5066729690827373,b'FFEDFFD6109AF593',20.9280352651,76473
1,1000000.0,250000.0,sine,441544.0,5.0,-15036867859279383,b'FFCA940C60B691E9',20.9280352651,000000000006DE42
1,1000000.0,250000.0,sine,205204.0,5.0,-4711485483507611,b'FFEF42EDCD642065',20.9280352651,000000000000356B
1,1000000.0,250000.0,sine,599042.0,5.0,-18756384362885337,b'FFBD5D2AF4C78F27',20.9280352651,00000000000B0BDE
1,1000000.0,250000.0,sine,273589.0,5.0,-39996142912013503,b'FF71E7B84D57FB41',20.9280352651,0000000000068AB0
1,1000000.0,250000.0,sine,220012.0,5.0,-19382864788781156,b'FFBB23631D89079C',20.9280352651,5.600000000000001e+90
1,1000000.0,250000.0,sine,725459.0,5.0,-5101645750729807,b'FFEDE014894203B1',20.9280352651,000000000001AC21
1,1000000.0,250000.0,sine,749465.0,5.0,-38009049134223124,b'FF78F6F8A01AB0EC',20.9280352651,00000000000D1296
1,1000000.0,250000.0,sine,632937.0,5.0,-40592497626836630,b'FF6FC956A668116A',20.9280352651,00000000000AF3EE
1,1000000.0,250000.0,sine,417813.0,5.0,-4929170329049766,b'FFEE7CF2197FE55A',20.9280352651,0000000000076DD8
1,1000000.0,250000.0,sine,492552.0,5.0,-41224134784268926,b'FF6D8ADE2A02C582',20.9280352651,81073
1,1000000.0,250000.0,sine,281742.0,5.0,-5074816679120068,b'FFEDF87B2A8A733C',20.9280352651,00000000000F1FEA
1,1000000.0,250000.0,sine,276460.0,5.0,-40250851373762149,b'FF7100105DF5B99B',20.9280352651,00000000000621C0
1,1000000.0,250000.0,sine,692240.0,5.0,-32786105363233743,b'FF8B8535FC418431',20.9280352651,00000000000C2700
1,1000000.0,250000.0,sine,567423.0,5.0,-12028022801352903,b'FFD54493B5933739',20.9280352651,00000000000AA131
1,1000000.0,250000.0,sine,418305.0,5.0,-4526863988785104,b'FFEFEAD758008030',20.9280352651,0000000000030D1E
1,1000000.0,250000.0,sine,524872.0,5.0,-4750449612157149,b'FFEF1F7DC2580F23',20.9280352651,23207
1,1000000.0,250000.0,sine,412702.0,5.0,-4878261602951104,b'FFEEAB3F3608E040',20.9280352651,000000000003675C
1,1000000.0,250000.0,sine,89251.0,5.0,-37024304122949366,b'FF7C769770B2110A',20.9280352651,485000.0
1,1000000.0,250000.0,sine,15520.0,5.0,-5122993748819028,b'FFEDCCAA116A43AC',20.9280352651,0000000000030B2F
1,1000000.0,250000.0,sine,242201.0,5.0,-29207424131806630,b'FF983C00A3D1CA5A',20.9280352651,000000000005EFD2
1,1000000.0,250000.0,sine,476665.0,5.0,-10568950245361018,b'FFDA739882F9FA86',20.9280352651,0000000000077B56
1,1000000.0,250000.0,sine,271257.0,5.0,-32069525876366271,b'FF8E10EFA6062441',20.9280352651,000000000005F2A3
1,1000000.0,250000.0,sine,460419.0,5.0,-4802240371914069,b'FFEEF06348818AAB',20.9280352651,0000000000095CC4
1,1000000.0,250000.0,sine,138160.0,5.0,-35929820413611217,b'FF805A04C967332F',20.9280352651,0000000000050B3B
1,1000000.0,250000.0,sine,651576.0,5.0,-6941190524078012,b'FFE75706247E7844',20.9280352651,00000000000C5970
1,1000000.0,250000.0,sine,83014.0,5.0,-37854030477127089,b'FF7983F5B818124F',20.9280352651,000000000003EFBF
1,,,noise,,,-4719540932282167,b'FFEF3B9A3F3A78C9',20.9280352651,000000000008CAF6
1,,,noise,,,-4626263809042314,b'FFEF907005065876',20.9280352651,000000000000E0D6
1,,,noise,,,-4675373172965876,b'FFEF63C5DAD53E0C',20.9280352651,0000000000052FB5
1,,,noise,,,-4801643184070460,b'FFEEF0EE53ACE0C4',20.9280352651,0000000000091A16
1,,,noise,,,-4598674632846588,b'FFEFA987A0125304',20.9280352651,00000000000D6AE2
1,,,noise,,,-4689932453879214,b'FFEF56880210E252',20.9280352651,0000000000048D6C
1,,,noise,,,-4871352437805408,b'FFEEB187E05E6EA0',20.9280352651,0000000000007EFC
1,,,noise,,,-4771971597430498,b'FFEF0BEAC80E911E',20.9280352651,000000000004B80E
1,,,noise,,,-4643201746375197,b'FFEF810859496DE3',20.9280352651,00000000000E68EF
1,,,noise,,,-4807293000614162,b'FFEEEBCAE05DFEEE',20.9280352651,00000000000BE641
1,,,noise,,,-4614292083880144,b'FFEF9B5367734F30',20.9280352651,00000000000231A1
1,,,noise,,,-4863494355393333,b'FFEEB8AD7A9464CB',20.9280352651,25872
1,,,noise,,,-4761340137006493,b'FFEF15961C7A9A63',20.9280352651,3369
1,,,noise,,,-4709588042136419,b'FFEF44A795B5C49D',20.9280352651,60767
1,,,noise,,,-4654000150289513,b'FFEF77362641E397',20.9280352651,00000000000E267E
1,,,noise,,,-4552909106009501,b'FFEFD3273E0AAA63',20.9280352651,000000000002E927
1,,,noise,,,-4656084719127614,b'FFEF7550CC45B3C2',20.9280352651,000000000004DBD3
1,,,noise,,,-4646269018085138,b'FFEF7E3E31A568EE',20.9280352651,00000000000B9001
1,,,noise,,,-5087351755410366,b'FFEDED149DC57442',20.9280352651,000000000004C91B
1,,,noise,,,-4635179210047671,b'FFEF88543DB6FF49',20.9280352651,00000000000E23FF
1,,,noise,,,-4871542313734077,b'FFEEB15BAAE1B043',20.9280352651,13376
1,,,noise,,,-4722062621396803,b'FFEF394F1ED830BD',20.9280352651,0000000000008B60
1,,,noise,,,-4678955966647159,b'FFEF6083ABB03489',20.9280352651,0000000000079EEB
1,,,noise,,,-5049753560845698,b'FFEE0F46A0CD727E',20.9280352651,000000000007F360
1,,,noise,,,-4719024357423580,b'FFEF3C12857D4624',20.9280352651,1.0000000000000002e+65
1,,,noise,,,-4678230861601825,b'FFEF612C7F5123DF',20.9280352651,00000000000D9EE7
1,,,noise,,,-4705080413993002,b'FFEF48C11948C7D6',20.9280352651,00000000000B9F9F
1,,,noise,,,-4829186782113171,b'FFEED7E1554C526D',20.9280352651,000000000001DC1D
1,,,noise,,,-4683396351377495,b'FFEF5C79D0223FA9',20.9280352651,64545
1,,,noise,,,-4720834141568964,b'FFEF3A6D25F2C03C',20.9280352651,000000000009B59D
1,,,noise,,,-4590556909963687,b'FFEFB0E9AE0F7659',20.9280352651,000000000009BB83
1,,,noise,,,-4700476399170519,b'FFEF4CF10DF3CC29',20.9280352651,00000000000526FB
1,,,noise,,,-5140462508439899,b'FFEDBCC6CE3406A5',20.9280352651,0000000000095ED9
1,,,noise,,,-4919084859602999,b'FFEE861E4E52C7C9',20.9280352651,00000000000CA69F
1,,,noise,,,-4576728839871831,b'FFEFBD7D474422A9',20.9280352651,0000000000022EC5
1,,,noise,,,-4864889814412183,b'FFEEB76892BD9469',20.9280352651,30032
1,,,noise,,,-4480073625311663,b'FFF0156592FEE651',20.9280352651,000000000009407A
1,,,noise,,,-4547545547921097,b'FFEFD8080B042937',20.9280352651,0000000000066CAD
1,,,noise,,,-4538276856890855,b'FFEFE076140D7A19',20.9280352651,00000000000010AF
1,,,noise,,,-4935243118617463,b'FFEE776C2B08DC89',20.9280352651,124000000000.0
1,,,noise,,,-4643727638959655,b'FFEF808DE7A569D9',20.9280352651,00000000000A3C83
1,,,noise,,,-4701613046319152,b'FFEF4BE86880B7D0',20.9280352651,00000000000C8645
1,,,noise,,,-4511281882614189,b'FFEFF90355E7B653',20.9280352651,000000000000FCC0
1,,,noise,,,-4571587428909271,b'FFEFC22A5B3D7F29',20.9280352651,000000000004A0A9
1,,,noise,,,-4639279361963498,b'FFEF8499999DCA16',20.9280352651,00000000000D8E9C
1,,,noise,,,-4849137779334189,b'FFEEC5BC213223D3',20.9280352651,000000000000F942
1,,,noise,,,-4704197538389172,b'FFEF498EA8C5634C',20.9280352651,00000000000D52FB
1,,,noise,,,-5143241538458607,b'FFEDBA3FC31B2C11',20.9280352651,65419
1,,,noise,,,-4557643580516939,b'FFEFCED8E95ED5B5',20.9280352651,00000000000C4F33
1,,,noise,,,-4714157009652310,b'FFEF407FCA0635AA',20.9280352651,0000000000061FB3
1,,,noise,,,-4639170490502415,b'FFEF84B2F2DC72F1',20.9280352651,00000000000E3EA8
1,,,noise,,,-4827429983826449,b'FFEED97A5EA2CDEF',20.9280352651,00000000000E897A
1,,,noise,,,-4765849588375849,b'FFEF117C2C3B5ED7',20.9280352651,92206
1,,,noise,,,-4628035400772515,b'FFEF8ED389EDD45D',20.9280352651,00000000000768F2
1,,,noise,,,-4698328346662352,b'FFEF4EE52FDBEA30',20.9280352651,00000000000DDF8A
1,,,noise,,,-4776844745925171,b'FFEF077C29C59DCD',20.9280352651,4970000.0
1,,,noise,,,-4581912463711352,b'FFEFB8C65F356388',20.9280352651,00000000000756A0
1,,,noise,,,-4636094843743379,b'FFEF877F0DB1936D',20.9280352651,000000000004D7FF
1,,,noise,,,-4666417239172503,b'FFEF6BEB1215DA69',20.9280352651,000000000000F367
1,,,noise,,,-4772431723449210,b'FFEF0B7FA668B486',20.9280352651,395000000000.0
1,,,noise,,,-4614455545684672,b'FFEF9B2D585E1D40',20.9280352651,00000000000386D6
1,,,noise,,,-4600474947848850,b'FFEFA7E474EF756E',20.9280352651,0000000000091FAC
1,,,noise,,,-4696710260216565,b'FFEF505DED53AD0B',20.9280352651,49227
1,,,noise,,,-4753177767500640,b'FFEF1D028F9D24A0',20.9280352651,0000000000009DD4
1,,,noise,,,-4529063072546283,b'FFEFE8D754654215',20.9280352651,000000000007DF25
1,,,noise,,,-4888696242196861,b'FFEEA1C1B511AE83',20.9280352651,00000000000D5949
1,,,noise,,,-4694341061938203,b'FFEF52858C8C73E5',20.9280352651,00000000000F1334
1,,,noise,,,-4829922458482372,b'FFEED7360B91C93C',20.9280352651,00000000000AFA96
1,,,noise,,,-4777883799285183,b'FFEF068A3D5D9241',20.9280352651,86193
1,,,noise,,,-4744772030761797,b'FFEF24A7AC90F4BB',20.9280352651,00000000000407A8
1,,,noise,,,-4659085921998764,b'FFEF729606A42854',20.9280352651,000000000002DABB
1,,,noise,,,-4592384334321213,b'FFEFAF403314A9C3',20.9280352651,24500.0
1,,,noise,,,-4922531292138174,b'FFEE82FBDEEFB542',20.9280352651,000000000006D407
1,,,noise,,,-4877401795617208,b'FFEEAC07668B9E48',20.9280352651,00000000000DCD41
1,,,noise,,,-4651459315576943,b'FFEF7985BBCECF91',20.9280352651,00000000000A25F4
1,,,noise,,,-4692401563267544,b'FFEF54491FAD8E28',20.9280352651,000000000009D1C9
1,,,noise,,,-4714307016390949,b'FFEF405CDCED06DB',20.9280352651,00000000000C8484
1,,,noise,,,-4579666538619292,b'FFEFBAD14AC69E64',20.9280352651,0000000000000D30
1,,,noise,,,-4659513597742350,b'FFEF7232732E32F2',20.9280352651,000000000007199C
1,,,noise,,,-4600086810185922,b'FFEFA83ED3BE2F3E',20.9280352651,00000000000B0BA2
1,,,noise,,,-4675813457826213,b'FFEF635F57CF6E5B',20.9280352651,00000000000A1F19
1,,,noise,,,-5089749629677293,b'FFEDEAE65153D113',20.9280352651,78030
1,,,noise,,,-4657783416385134,b'FFEF73C54A069192',20.9280352651,000000000000034B
1,,,noise,,,-4717109441775500,b'FFEF3DD05F5B3874',20.9280352651,00000000000566F0
1,,,noise,,,-4998375121657897,b'FFEE3E011A6B5FD7',20.9280352651,0000000000008D75
1,,,noise,,,-4900202851635810,b'FFEE974A9DB36D9E',20.9280352651,38600000.0
1,,,noise,,,-4752047390604033,b'FFEF1E09BF53C4FF',20.9280352651,000000000006C1A0
1,,,noise,,,-4941247615112222,b'FFEE71F623276BE2',20.9280352651,59189
1,,,noise,,,-4762140593610724,b'FFEF14DBBD8C201C',20.9280352651,00000000000BC48A
1,,,noise,,,-4776179110892029,b'FFEF081724B62E03',20.9280352651,00000000000BBF4E
1,,,noise,,,-4754696120858925,b'FFEF1BA10AB386D3',20.9280352651,000000000000752F
1,,,noise,,,-4695046248878753,b'FFEF51E15C21AD5F',20.9280352651,9863
1,,,noise,,,-4841124860427968,b'FFEECD05C8618140',20.9280352651,49816
1,,,noise,,,-4553568582454245,b'FFEFD28DB22EB41B',20.9280352651,000000000008489F
1,,,noise,,,-4563285456217548,b'FFEFC9B74F5F9A34',20.9280352651,000000000009DFC3
1,,,noise,,,-4801528866501108,b'FFEEF108F1888E0C',20.9280352651,000000000003073A
1,,,noise,,,-4634538184035180,b'FFEF88E97DD7B494',20.9280352651,00000000000E38D6
1,,,noise,,,-4546933060687010,b'FFEFD896A619AB5E',20.9280352651,000000000007C802
1,,,noise,,,-4791399142185572,b'FFEEFA3F7427259C',20.9280352651,00000000000EC3BC
1,,,noise,,,-4811470728990839,b'FFEEE7FE2C59EF89',20.9280352651,000000000000C5AE
1,,,noise,,,-4994474193490372,b'FFEE418D5BDB6E3C',20.9280352651,00000000000A68DF
1,,,noise,,,-4749224648269108,b'FFEF209AF7E1A2CC',20.9280352651,00000000000B9A0E
1,,,noise,,,-4548173248619466,b'FFEFD775E5239C36',20.9280352651,000000000007DEBE
1,,,noise,,,-4731504825545201,b'FFEF30B8AF9ECE0F',20.9280352651,0000000000082D3B
1,,,noise,,,-4680542785023082,b'FFEF5F1235F15396',20.9280352651,50996
1,,,noise,,,-4772098409172110,b'FFEF0BCD417CF372',20.9280352651,0000000000035FCA
1,,,noise,,,-4517711735515525,b'FFEFF32A44CE967B',20.9280352651,00000000000EF6F5
1,,,noise,,,-4571994838024745,b'FFEFC1CB7FC3BDD7',20.9280352651,00000000000603AF
1,,,noise,,,-4642583623704556,b'FFEF81984444E014',20.9280352651,0000000000061A33
1,,,noise,,,-4746542679391575,b'FFEF230B69AF02A9',20.9280352651,00000000000DE072
1,,,noise,,,-4736352515547739,b'FFEF2C4FFEC79DA5',20.9280352651,000000000004B287
1,,,noise,,,-4703096008192322,b'FFEF4A8F21164EBE',20.9280352651,0.0
1,,,noise,,,-4656681913506303,b'FFEF74C5C0B6A601',20.9280352651,00000000000A034D
1,,,noise,,,-5146604151380443,b'FFEDB730D7C1E625',20.9280352651,000000000005687C
1,,,noise,,,-5050073413986571,b'FFEE0EFC2811D6F5',20.9280352651,000000000000FF0B
1,,,noise,,,-4831234945557285,b'FFEED604753E5CDB',20.9280352651,00000000000CC655
1,,,noise,,,-4748041622350652,b'FFEF21AE69B894C4',20.9280352651,000000000006B046
