,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
112,1000000,250000,sine,584710,18.382676,-5.0,b'FF99A3F9B07F8642',-5.0db_10.0sigma_haystacks/2018-03-30_202624__2.txt,10.0,b'000000000008ED06',0.9984381184190153,0,250000
113,1000000,250000,sine,428596,18.288595,-5.0,b'FF94C2F092617F89',-5.0db_10.0sigma_haystacks/2018-03-30_202624__20.txt,10.0,b'000000000006875D',0.9983636700948235,0,250000
114,1000000,250000,sine,512697,18.357359,-5.0,b'FF99C6BA862DBD76',-5.0db_10.0sigma_haystacks/2018-03-30_202624__200.txt,10.0,b'000000000007D2F9',0.9984401898747626,0,250000
115,1000000,250000,sine,420859,18.279787,-5.0,b'FF93D4280223FFC4',-5.0db_10.0sigma_haystacks/2018-03-30_202624__201.txt,10.0,b'0000000000066CA0',0.9983494374920525,0,250000
116,1000000,250000,sine,44698,18.302044,-5.0,b'FF9DA1E39397A9AD',-5.0db_10.0sigma_haystacks/2018-03-30_202624__202.txt,10.0,b'000000000000AF13',0.998499029217412,0,250000
117,1000000,250000,sine,547874,18.253275,-5.0,b'FF90CF3A1DD5E40C',-5.0db_10.0sigma_haystacks/2018-03-30_202624__203.txt,10.0,b'0000000000085CBB',0.9983033673177811,0,250000
118,1000000,250000,sine,601780,18.267139,-5.0,b'FF9E0D0E27A667BA',-5.0db_10.0sigma_haystacks/2018-03-30_202624__204.txt,10.0,b'0000000000092EFD',0.9985054168279476,0,250000
119,1000000,250000,sine,473503,18.295545,-5.0,b'FF9B9350A6867BBD',-5.0db_10.0sigma_haystacks/2018-03-30_202624__205.txt,10.0,b'000000000007399B',0.9984676429653748,0,250000
120,1000000,250000,sine,90894,18.321183,-5.0,b'FF954FE92F0091FD',-5.0db_10.0sigma_haystacks/2018-03-30_202624__206.txt,10.0,b'0000000000016343',0.998372072629538,0,250000
121,1000000,250000,sine,479596,18.407107,-5.0,b'FF96E3D978DF070A',-5.0db_10.0sigma_haystacks/2018-03-30_202624__207.txt,10.0,b'00000000000751C3',0.9983961492479204,0,250000
122,1000000,250000,sine,354174,18.224566,-5.0,b'FF9D8EF663D951DD',-5.0db_10.0sigma_haystacks/2018-03-30_202624__208.txt,10.0,b'000000000005672E',0.998497901109521,0,250000
123,1000000,250000,sine,531684,18.253826,-5.0,b'FF9BD4F092EDD186',-5.0db_10.0sigma_haystacks/2018-03-30_202624__209.txt,10.0,b'0000000000081AFB',0.9984715545023655,0,250000
124,1000000,250000,sine,420726,18.266418,-5.0,b'FF9057AC0B93F7D8',-5.0db_10.0sigma_haystacks/2018-03-30_202624__21.txt,10.0,b'0000000000066BC8',0.9982962412864963,0,250000
125,1000000,250000,sine,500412,18.343103,-5.0,b'FF98B630E54B1988',-5.0db_10.0sigma_haystacks/2018-03-30_202624__210.txt,10.0,b'000000000007A4DD',0.9984239453672611,0,250000
126,1000000,250000,sine,298643,18.222913,-5.0,b'FF94BD608D0187B7',-5.0db_10.0sigma_haystacks/2018-03-30_202624__211.txt,10.0,b'0000000000048C11',0.9983633385390985,0,250000
127,1000000,250000,sine,585979,18.389955,-5.0,b'FF98C20D9628F69B',-5.0db_10.0sigma_haystacks/2018-03-30_202624__212.txt,10.0,b'000000000008F159',0.9984246524019545,0,250000
128,1000000,250000,sine,586363,18.289174,-5.0,b'FF9A94EE4F87863A',-5.0db_10.0sigma_haystacks/2018-03-30_202624__213.txt,10.0,b'000000000008F2E6',0.9984524804890765,0,250000
129,1000000,250000,sine,87934,18.270498,-5.0,b'FF99544B7FB163F3',-5.0db_10.0sigma_haystacks/2018-03-30_202624__214.txt,10.0,b'000000000001579E',0.9984333690951579,0,250000
