,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,geometry,norm_entropy,sigma,start_window,sweep size (bytes)
3771,1000000,250000,sine,285082,18.517221,-20,b'FFF5302E5DCA1B8C',-20.0db_10.0sigma_haystacks/2018-03-30_211038__793.txt,0,0.999835025,10,b'0000000000000000',250000
3772,1000000,250000,sine,363628,18.506133,-20,b'FFF441782290D97F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__794.txt,0,0.999820797,10,b'0000000000000000',250000
3773,1000000,250000,sine,656714,18.424496,-20,b'FFF4E716C9D4692A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__795.txt,0,0.999830669,10,b'0000000000000000',250000
3774,1000000,250000,sine,373617,18.567573,-20,b'FFF43DF6869F9901',-20.0db_10.0sigma_haystacks/2018-03-30_211038__796.txt,0,0.999820588,10,b'0000000000000000',250000
3775,1000000,250000,sine,441423,18.429723,-20,b'FFF47E50F2DCDB57',-20.0db_10.0sigma_haystacks/2018-03-30_211038__797.txt,0,0.999824424,10,b'0000000000000000',250000
3776,1000000,250000,sine,282476,18.471791,-20,b'FFF56E362509B876',-20.0db_10.0sigma_haystacks/2018-03-30_211038__798.txt,0,0.999838722,10,b'0000000000000000',250000
3777,1000000,250000,sine,573255,18.3861,-20,b'FFF34F2DAA77F3FA',-20.0db_10.0sigma_haystacks/2018-03-30_211038__799.txt,0,0.999806355,10,b'0000000000000000',250000
3778,1000000,250000,sine,308998,18.401841,-20,b'FFF529C4FE4B010F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__8.txt,0,0.999834643,10,b'0000000000000000',250000
3779,1000000,250000,sine,50326,18.454151,-20,b'FFF3D644D3C3A9BF',-20.0db_10.0sigma_haystacks/2018-03-30_211038__80.txt,0,0.999814407,10,b'0000000000000000',250000
3780,1000000,250000,sine,642353,18.529483,-20,b'FFF4BBCB106DA76C',-20.0db_10.0sigma_haystacks/2018-03-30_211038__800.txt,0,0.999828088,10,b'0000000000000000',250000
3781,1000000,250000,sine,490539,18.451262,-20,b'FFF4808BFD5B22B8',-20.0db_10.0sigma_haystacks/2018-03-30_211038__801.txt,0,0.999824557,10,b'0000000000000000',250000
3782,1000000,250000,sine,476752,18.39388,-20,b'FFF566C7B475816B',-20.0db_10.0sigma_haystacks/2018-03-30_211038__802.txt,0,0.999838279,10,b'0000000000000000',250000
3783,1000000,250000,sine,631282,18.524571,-20,b'FFF3BB92300C7358',-20.0db_10.0sigma_haystacks/2018-03-30_211038__803.txt,0,0.999812816,10,b'0000000000000000',250000
3784,1000000,250000,sine,299542,18.490665,-20,b'FFF49D0566EF7089',-20.0db_10.0sigma_haystacks/2018-03-30_211038__804.txt,0,0.999826254,10,b'0000000000000000',250000
3785,1000000,250000,sine,540453,18.445947,-20,b'FFF4CB362461502D',-20.0db_10.0sigma_haystacks/2018-03-30_211038__805.txt,0,0.999829007,10,b'0000000000000000',250000
3786,1000000,250000,sine,43635,18.449165,-20,b'FFF48F15B97FA12A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__806.txt,0,0.999825423,10,b'0000000000000000',250000
3787,1000000,250000,sine,293485,18.432213,-20,b'FFF3C2441215474C',-20.0db_10.0sigma_haystacks/2018-03-30_211038__807.txt,0,0.999813215,10,b'0000000000000000',250000
3788,1000000,250000,sine,10532,18.536165,-20,b'FFF31A4515D3ED06',-20.0db_10.0sigma_haystacks/2018-03-30_211038__808.txt,0,0.999803202,10,b'0000000000000000',250000
3789,1000000,250000,sine,579175,18.496672,-20,b'FFF442B3EC7E7F18',-20.0db_10.0sigma_haystacks/2018-03-30_211038__809.txt,0,0.99982087,10,b'0000000000000000',250000
3790,1000000,250000,sine,268802,18.412298,-20,b'FFF3BB04CA39E36C',-20.0db_10.0sigma_haystacks/2018-03-30_211038__81.txt,0,0.999812783,10,b'0000000000000000',250000
3791,1000000,250000,sine,473569,18.545332,-20,b'FFF4FF32DE5DACB2',-20.0db_10.0sigma_haystacks/2018-03-30_211038__810.txt,0,0.999832106,10,b'0000000000000000',250000
3792,1000000,250000,sine,551779,18.41833,-20,b'FFF51B3035D08A35',-20.0db_10.0sigma_haystacks/2018-03-30_211038__811.txt,0,0.999833774,10,b'0000000000000000',250000
3793,1000000,250000,sine,300905,18.520326,-20,b'FFF3B228AA19D270',-20.0db_10.0sigma_haystacks/2018-03-30_211038__812.txt,0,0.999812255,10,b'0000000000000000',250000
3794,1000000,250000,sine,291214,18.419881,-20,b'FFF5145641FC6B5F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__813.txt,0,0.999833365,10,b'0000000000000000',250000
3795,1000000,250000,sine,147312,18.54193,-20,b'FFF4549A63B90FDB',-20.0db_10.0sigma_haystacks/2018-03-30_211038__814.txt,0,0.999821937,10,b'0000000000000000',250000
3796,1000000,250000,sine,529544,18.504591,-20,b'FFF3D060F8150F37',-20.0db_10.0sigma_haystacks/2018-03-30_211038__815.txt,0,0.999814056,10,b'0000000000000000',250000
3797,1000000,250000,sine,594808,18.519579,-20,b'FFF49CA76BA9A47A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__816.txt,0,0.999826232,10,b'0000000000000000',250000
3798,1000000,250000,sine,151641,18.455418,-20,b'FFF54317F774022E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__817.txt,0,0.999836152,10,b'0000000000000000',250000
3799,1000000,250000,sine,584912,18.572439,-20,b'FFF529475ECE496B',-20.0db_10.0sigma_haystacks/2018-03-30_211038__818.txt,0,0.999834614,10,b'0000000000000000',250000
3800,1000000,250000,sine,448064,18.549073,-20,b'FFF54DF8222A2C63',-20.0db_10.0sigma_haystacks/2018-03-30_211038__819.txt,0,0.999836801,10,b'0000000000000000',250000
3801,1000000,250000,sine,114257,18.395443,-20,b'FFF435CA7A86086F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__82.txt,0,0.999820101,10,b'0000000000000000',250000
3802,1000000,250000,sine,346680,18.39913,-20,b'FFF4EAEBE307E764',-20.0db_10.0sigma_haystacks/2018-03-30_211038__820.txt,0,0.999830897,10,b'0000000000000000',250000
3803,1000000,250000,sine,381249,18.422639,-20,b'FFF48A42995D8ACE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__821.txt,0,0.999825135,10,b'0000000000000000',250000
3804,1000000,250000,sine,534361,18.497911,-20,b'FFF43C5FC213DA0F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__822.txt,0,0.999820493,10,b'0000000000000000',250000
3805,1000000,250000,sine,137868,18.405166,-20,b'FFF3D2651463239E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__823.txt,0,0.999814176,10,b'0000000000000000',250000
3806,1000000,250000,sine,701605,18.514667,-20,b'FFF3E127347F00B3',-20.0db_10.0sigma_haystacks/2018-03-30_211038__824.txt,0,0.999815056,10,b'0000000000000000',250000
3807,1000000,250000,sine,4518,18.430558,-20,b'FFF41ED5F02FD4BA',-20.0db_10.0sigma_haystacks/2018-03-30_211038__825.txt,0,0.999818732,10,b'0000000000000000',250000
3808,1000000,250000,sine,324893,18.410659,-20,b'FFF35263A5D6008D',-20.0db_10.0sigma_haystacks/2018-03-30_211038__826.txt,0,0.999806547,10,b'0000000000000000',250000
3809,1000000,250000,sine,621300,18.560797,-20,b'FFF4B9B9E6059859',-20.0db_10.0sigma_haystacks/2018-03-30_211038__827.txt,0,0.999827965,10,b'0000000000000000',250000
3810,1000000,250000,sine,71160,18.54337,-20,b'FFF4C20D1F8AC30A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__828.txt,0,0.999828461,10,b'0000000000000000',250000
3811,1000000,250000,sine,573184,18.570451,-20,b'FFF3F1B3B934218E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__829.txt,0,0.999816042,10,b'0000000000000000',250000
3812,1000000,250000,sine,521619,18.582424,-20,b'FFF4599913CE6481',-20.0db_10.0sigma_haystacks/2018-03-30_211038__83.txt,0,0.999822235,10,b'0000000000000000',250000
3813,1000000,250000,sine,22236,18.436995,-20,b'FFF4DCC749FCBC79',-20.0db_10.0sigma_haystacks/2018-03-30_211038__830.txt,0,0.999830054,10,b'0000000000000000',250000
3814,1000000,250000,sine,669487,18.45072,-20,b'FFF3199C8E923BEB',-20.0db_10.0sigma_haystacks/2018-03-30_211038__831.txt,0,0.999803162,10,b'0000000000000000',250000
3815,1000000,250000,sine,57151,18.469319,-20,b'FFF482598B9DDF45',-20.0db_10.0sigma_haystacks/2018-03-30_211038__832.txt,0,0.999824664,10,b'0000000000000000',250000
3816,1000000,250000,sine,269859,18.538683,-20,b'FFF50817B06A0E58',-20.0db_10.0sigma_haystacks/2018-03-30_211038__833.txt,0,0.999832636,10,b'0000000000000000',250000
3817,1000000,250000,sine,723432,18.520403,-20,b'FFF50414BC3A4808',-20.0db_10.0sigma_haystacks/2018-03-30_211038__834.txt,0,0.999832397,10,b'0000000000000000',250000
3818,1000000,250000,sine,251096,18.439173,-20,b'FFF3911578A23865',-20.0db_10.0sigma_haystacks/2018-03-30_211038__835.txt,0,0.999810283,10,b'0000000000000000',250000
3819,1000000,250000,sine,399605,18.469473,-20,b'FFF4A8CDD40F27A8',-20.0db_10.0sigma_haystacks/2018-03-30_211038__836.txt,0,0.999826956,10,b'0000000000000000',250000
3820,1000000,250000,sine,431621,18.400803,-20,b'FFF3F7DF16046F84',-20.0db_10.0sigma_haystacks/2018-03-30_211038__837.txt,0,0.99981641,10,b'0000000000000000',250000
3821,1000000,250000,sine,401552,18.505081,-20,b'FFF56A5F5A165866',-20.0db_10.0sigma_haystacks/2018-03-30_211038__838.txt,0,0.999838494,10,b'0000000000000000',250000
3822,1000000,250000,sine,28893,18.53957,-20,b'FFF48C9CE13FE54C',-20.0db_10.0sigma_haystacks/2018-03-30_211038__839.txt,0,0.999825276,10,b'0000000000000000',250000
3823,1000000,250000,sine,296443,18.406231,-20,b'FFF4C92E49FD33CE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__84.txt,0,0.999828886,10,b'0000000000000000',250000
3824,1000000,250000,sine,703016,18.475226,-20,b'FFF51FBE2FE79F28',-20.0db_10.0sigma_haystacks/2018-03-30_211038__840.txt,0,0.999834045,10,b'0000000000000000',250000
3825,1000000,250000,sine,72553,18.508403,-20,b'FFF38F14C600E18A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__841.txt,0,0.999810164,10,b'0000000000000000',250000
3826,1000000,250000,sine,648070,18.530447,-20,b'FFF5674C0FFD7B0E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__842.txt,0,0.99983831,10,b'0000000000000000',250000
3827,1000000,250000,sine,394535,18.568276,-20,b'FFF3F92899493B55',-20.0db_10.0sigma_haystacks/2018-03-30_211038__843.txt,0,0.999816487,10,b'0000000000000000',250000
3828,1000000,250000,sine,583072,18.613921,-20,b'FFF39A86F9199B40',-20.0db_10.0sigma_haystacks/2018-03-30_211038__844.txt,0,0.999810846,10,b'0000000000000000',250000
3829,1000000,250000,sine,342744,18.454183,-20,b'FFF3F0FD73FFC442',-20.0db_10.0sigma_haystacks/2018-03-30_211038__845.txt,0,0.999816,10,b'0000000000000000',250000
3830,1000000,250000,sine,434272,18.487595,-20,b'FFF449E695365A29',-20.0db_10.0sigma_haystacks/2018-03-30_211038__846.txt,0,0.999821299,10,b'0000000000000000',250000
3831,1000000,250000,sine,725699,18.490392,-20,b'FFF42BE2D9CFFAF4',-20.0db_10.0sigma_haystacks/2018-03-30_211038__847.txt,0,0.99981951,10,b'0000000000000000',250000
3832,1000000,250000,sine,400915,18.452551,-20,b'FFF4934B31FC56BE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__848.txt,0,0.999825674,10,b'0000000000000000',250000
3833,1000000,250000,sine,563934,18.482634,-20,b'FFF37B57E3E856BD',-20.0db_10.0sigma_haystacks/2018-03-30_211038__849.txt,0,0.999808988,10,b'0000000000000000',250000
3834,1000000,250000,sine,511975,18.578254,-20,b'FFF41C9CF79B65A6',-20.0db_10.0sigma_haystacks/2018-03-30_211038__85.txt,0,0.9998186,10,b'0000000000000000',250000
3835,1000000,250000,sine,67699,18.475634,-20,b'FFF43F565991C6AE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__850.txt,0,0.99982067,10,b'0000000000000000',250000
3836,1000000,250000,sine,71644,18.396895,-20,b'FFF49673140D315B',-20.0db_10.0sigma_haystacks/2018-03-30_211038__851.txt,0,0.999825862,10,b'0000000000000000',250000
3837,1000000,250000,sine,159006,18.498875,-20,b'FFF4AD31DABE5830',-20.0db_10.0sigma_haystacks/2018-03-30_211038__852.txt,0,0.999827218,10,b'0000000000000000',250000
3838,1000000,250000,sine,124113,18.535776,-20,b'FFF40B1CF76E8441',-20.0db_10.0sigma_haystacks/2018-03-30_211038__853.txt,0,0.999817557,10,b'0000000000000000',250000
3839,1000000,250000,sine,158962,18.426761,-20,b'FFF5F1478C944F24',-20.0db_10.0sigma_haystacks/2018-03-30_211038__854.txt,0,0.999846535,10,b'0000000000000000',250000
3840,1000000,250000,sine,536731,18.415655,-20,b'FFF3B6A9EB230149',-20.0db_10.0sigma_haystacks/2018-03-30_211038__855.txt,0,0.999812523,10,b'0000000000000000',250000
3841,1000000,250000,sine,434775,18.509065,-20,b'FFF3107367A0B84E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__856.txt,0,0.999802616,10,b'0000000000000000',250000
3842,1000000,250000,sine,209159,18.447877,-20,b'FFF52C218B43CA2A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__857.txt,0,0.999834784,10,b'0000000000000000',250000
3843,1000000,250000,sine,550853,18.498033,-20,b'FFF50262B3147296',-20.0db_10.0sigma_haystacks/2018-03-30_211038__858.txt,0,0.999832296,10,b'0000000000000000',250000
3844,1000000,250000,sine,426879,18.487248,-20,b'FFF402CBA260FA4B',-20.0db_10.0sigma_haystacks/2018-03-30_211038__859.txt,0,0.999817061,10,b'0000000000000000',250000
3845,1000000,250000,sine,604222,18.387363,-20,b'FFF4436C2FEAEAD5',-20.0db_10.0sigma_haystacks/2018-03-30_211038__86.txt,0,0.999820913,10,b'0000000000000000',250000
3846,1000000,250000,sine,397422,18.55953,-20,b'FFF5BCC7D4AF91A3',-20.0db_10.0sigma_haystacks/2018-03-30_211038__860.txt,0,0.999843406,10,b'0000000000000000',250000
3847,1000000,250000,sine,145994,18.477786,-20,b'FFF46FD8BB625070',-20.0db_10.0sigma_haystacks/2018-03-30_211038__861.txt,0,0.999823561,10,b'0000000000000000',250000
3848,1000000,250000,sine,624219,18.430619,-20,b'FFF47399766BD5BD',-20.0db_10.0sigma_haystacks/2018-03-30_211038__862.txt,0,0.999823785,10,b'0000000000000000',250000
3849,1000000,250000,sine,405166,18.435105,-20,b'FFF3250B5D8DE895',-20.0db_10.0sigma_haystacks/2018-03-30_211038__863.txt,0,0.999803844,10,b'0000000000000000',250000
3850,1000000,250000,sine,325035,18.492061,-20,b'FFF435DE1C7C328F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__864.txt,0,0.999820105,10,b'0000000000000000',250000
3851,1000000,250000,sine,321082,18.482378,-20,b'FFF4BFEF773FF9DE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__865.txt,0,0.999828335,10,b'0000000000000000',250000
3852,1000000,250000,sine,310095,18.483395,-20,b'FFF4CC2C7F119ACF',-20.0db_10.0sigma_haystacks/2018-03-30_211038__866.txt,0,0.999829064,10,b'0000000000000000',250000
3853,1000000,250000,sine,87191,18.479344,-20,b'FFF601214FA2CE28',-20.0db_10.0sigma_haystacks/2018-03-30_211038__867.txt,0,0.999847479,10,b'0000000000000000',250000
3854,1000000,250000,sine,425148,18.50197,-20,b'FFF4631F7ED56BEE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__868.txt,0,0.999822803,10,b'0000000000000000',250000
3855,1000000,250000,sine,492344,18.40431,-20,b'FFF4EA9A87C1A2D7',-20.0db_10.0sigma_haystacks/2018-03-30_211038__869.txt,0,0.999830878,10,b'0000000000000000',250000
3856,1000000,250000,sine,423667,18.575999,-20,b'FFF398C99F359558',-20.0db_10.0sigma_haystacks/2018-03-30_211038__87.txt,0,0.999810743,10,b'0000000000000000',250000
3857,1000000,250000,sine,13157,18.389007,-20,b'FFF4C7EBFFDD0AB3',-20.0db_10.0sigma_haystacks/2018-03-30_211038__870.txt,0,0.999828811,10,b'0000000000000000',250000
3858,1000000,250000,sine,571857,18.472929,-20,b'FFF2C90796872F0B',-20.0db_10.0sigma_haystacks/2018-03-30_211038__871.txt,0,0.999798359,10,b'0000000000000000',250000
3859,1000000,250000,sine,654914,18.500777,-20,b'FFF47E83CB67054E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__872.txt,0,0.999824435,10,b'0000000000000000',250000
3860,1000000,250000,sine,735468,18.544546,-20,b'FFF550E2833C0B25',-20.0db_10.0sigma_haystacks/2018-03-30_211038__873.txt,0,0.999836974,10,b'0000000000000000',250000
3861,1000000,250000,sine,589189,18.392447,-20,b'FFF522F8D2B77B28',-20.0db_10.0sigma_haystacks/2018-03-30_211038__874.txt,0,0.999834238,10,b'0000000000000000',250000
3862,1000000,250000,sine,347709,18.524458,-20,b'FFF3E665A86944D1',-20.0db_10.0sigma_haystacks/2018-03-30_211038__875.txt,0,0.999815368,10,b'0000000000000000',250000
3863,1000000,250000,sine,74487,18.478037,-20,b'FFF43096FEE42201',-20.0db_10.0sigma_haystacks/2018-03-30_211038__876.txt,0,0.999819791,10,b'0000000000000000',250000
3864,1000000,250000,sine,544181,18.554057,-20,b'FFF305AC3D310626',-20.0db_10.0sigma_haystacks/2018-03-30_211038__877.txt,0,0.999801974,10,b'0000000000000000',250000
3865,1000000,250000,sine,714967,18.439184,-20,b'FFF33C8F6F764A9D',-20.0db_10.0sigma_haystacks/2018-03-30_211038__878.txt,0,0.999805245,10,b'0000000000000000',250000
3866,1000000,250000,sine,616560,18.538991,-20,b'FFF4B6D71650A6C5',-20.0db_10.0sigma_haystacks/2018-03-30_211038__879.txt,0,0.999827793,10,b'0000000000000000',250000
3867,1000000,250000,sine,347323,18.355928,-20,b'FFF54DEEA9DABFAB',-20.0db_10.0sigma_haystacks/2018-03-30_211038__88.txt,0,0.999836798,10,b'0000000000000000',250000
3868,1000000,250000,sine,105026,18.495044,-20,b'FFF550455674E232',-20.0db_10.0sigma_haystacks/2018-03-30_211038__880.txt,0,0.999836938,10,b'0000000000000000',250000
3869,1000000,250000,sine,577381,18.452973,-20,b'FFF4918BE4E9177C',-20.0db_10.0sigma_haystacks/2018-03-30_211038__881.txt,0,0.99982557,10,b'0000000000000000',250000
3870,1000000,250000,sine,312627,18.437109,-20,b'FFF4B065A67C9189',-20.0db_10.0sigma_haystacks/2018-03-30_211038__882.txt,0,0.999827409,10,b'0000000000000000',250000
3871,1000000,250000,sine,674724,18.413605,-20,b'FFF39302B8A650CD',-20.0db_10.0sigma_haystacks/2018-03-30_211038__883.txt,0,0.999810398,10,b'0000000000000000',250000
3872,1000000,250000,sine,309572,18.406633,-20,b'FFF436B4BC7E8268',-20.0db_10.0sigma_haystacks/2018-03-30_211038__884.txt,0,0.999820155,10,b'0000000000000000',250000
3873,1000000,250000,sine,105399,18.537733,-20,b'FFF4A328D5660D81',-20.0db_10.0sigma_haystacks/2018-03-30_211038__885.txt,0,0.99982662,10,b'0000000000000000',250000
3874,1000000,250000,sine,518269,18.510614,-20,b'FFF2DB60B1E496C6',-20.0db_10.0sigma_haystacks/2018-03-30_211038__886.txt,0,0.999799453,10,b'0000000000000000',250000
3875,1000000,250000,sine,232741,18.438398,-20,b'FFF3DED14A995B24',-20.0db_10.0sigma_haystacks/2018-03-30_211038__887.txt,0,0.999814917,10,b'0000000000000000',250000
3876,1000000,250000,sine,677879,18.467954,-20,b'FFF4977C92B7FB56',-20.0db_10.0sigma_haystacks/2018-03-30_211038__888.txt,0,0.999825924,10,b'0000000000000000',250000
3877,1000000,250000,sine,57090,18.329045,-20,b'FFF4BD7D2AE943F0',-20.0db_10.0sigma_haystacks/2018-03-30_211038__889.txt,0,0.999828189,10,b'0000000000000000',250000
3878,1000000,250000,sine,674950,18.499074,-20,b'FFF44BABF051A476',-20.0db_10.0sigma_haystacks/2018-03-30_211038__89.txt,0,0.999821405,10,b'0000000000000000',250000
3879,1000000,250000,sine,89860,18.505689,-20,b'FFF293F887662D53',-20.0db_10.0sigma_haystacks/2018-03-30_211038__890.txt,0,0.999795197,10,b'0000000000000000',250000
3880,1000000,250000,sine,239346,18.440855,-20,b'FFF4D073BF311ED2',-20.0db_10.0sigma_haystacks/2018-03-30_211038__891.txt,0,0.999829319,10,b'0000000000000000',250000
3881,1000000,250000,sine,557006,18.40322,-20,b'FFF512E84066BACD',-20.0db_10.0sigma_haystacks/2018-03-30_211038__892.txt,0,0.99983328,10,b'0000000000000000',250000
3882,1000000,250000,sine,144240,18.419634,-20,b'FFF402014C19E77F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__893.txt,0,0.999817014,10,b'0000000000000000',250000
3883,1000000,250000,sine,369236,18.503002,-20,b'FFF502BD972DEF4D',-20.0db_10.0sigma_haystacks/2018-03-30_211038__894.txt,0,0.999832317,10,b'0000000000000000',250000
3884,1000000,250000,sine,552545,18.42843,-20,b'FFF3DBD0C7DF05C0',-20.0db_10.0sigma_haystacks/2018-03-30_211038__895.txt,0,0.999814738,10,b'0000000000000000',250000
3885,1000000,250000,sine,698688,18.531465,-20,b'FFF3E4813C7ADCE7',-20.0db_10.0sigma_haystacks/2018-03-30_211038__896.txt,0,0.999815256,10,b'0000000000000000',250000
3886,1000000,250000,sine,45276,18.524815,-20,b'FFF3C4C25CCFFCD1',-20.0db_10.0sigma_haystacks/2018-03-30_211038__897.txt,0,0.999813364,10,b'0000000000000000',250000
3887,1000000,250000,sine,252327,18.534339,-20,b'FFF448B188E57C0F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__898.txt,0,0.999821227,10,b'0000000000000000',250000
3888,1000000,250000,sine,126410,18.572274,-20,b'FFF3B3EEE4FDCEF5',-20.0db_10.0sigma_haystacks/2018-03-30_211038__899.txt,0,0.999812361,10,b'0000000000000000',250000
3889,1000000,250000,sine,156169,18.431621,-20,b'FFF4D7C6016B478F',-20.0db_10.0sigma_haystacks/2018-03-30_211038__9.txt,0,0.999829756,10,b'0000000000000000',250000
3890,1000000,250000,sine,598919,18.418348,-20,b'FFF426F7FA9DFFC7',-20.0db_10.0sigma_haystacks/2018-03-30_211038__90.txt,0,0.999819217,10,b'0000000000000000',250000
3891,1000000,250000,sine,277492,18.476011,-20,b'FFF4DFE8C179C5DA',-20.0db_10.0sigma_haystacks/2018-03-30_211038__900.txt,0,0.999830241,10,b'0000000000000000',250000
3892,1000000,250000,sine,306571,18.538598,-20,b'FFF55E2223319FC7',-20.0db_10.0sigma_haystacks/2018-03-30_211038__901.txt,0,0.999837764,10,b'0000000000000000',250000
3893,1000000,250000,sine,627428,18.343685,-20,b'FFF4A3264EC42CB5',-20.0db_10.0sigma_haystacks/2018-03-30_211038__902.txt,0,0.999826619,10,b'0000000000000000',250000
3894,1000000,250000,sine,6769,18.448713,-20,b'FFF51A413C6A2687',-20.0db_10.0sigma_haystacks/2018-03-30_211038__903.txt,0,0.999833718,10,b'0000000000000000',250000
3895,1000000,250000,sine,358413,18.516999,-20,b'FFF2EB9DA1A448AC',-20.0db_10.0sigma_haystacks/2018-03-30_211038__904.txt,0,0.999800421,10,b'0000000000000000',250000
3896,1000000,250000,sine,161200,18.498204,-20,b'FFF3272AC658E3FE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__905.txt,0,0.99980397,10,b'0000000000000000',250000
3897,1000000,250000,sine,45256,18.486241,-20,b'FFF3325111F1E9C9',-20.0db_10.0sigma_haystacks/2018-03-30_211038__906.txt,0,0.999804635,10,b'0000000000000000',250000
3898,1000000,250000,sine,71198,18.325852,-20,b'FFF4130B5DB16154',-20.0db_10.0sigma_haystacks/2018-03-30_211038__907.txt,0,0.99981803,10,b'0000000000000000',250000
3899,1000000,250000,sine,61716,18.528131,-20,b'FFF5564E1028C7BD',-20.0db_10.0sigma_haystacks/2018-03-30_211038__908.txt,0,0.999837297,10,b'0000000000000000',250000
3900,1000000,250000,sine,225058,18.51672,-20,b'FFF2FA0A112A8740',-20.0db_10.0sigma_haystacks/2018-03-30_211038__909.txt,0,0.99980128,10,b'0000000000000000',250000
3901,1000000,250000,sine,147271,18.476702,-20,b'FFF46D2B3EA0E9BC',-20.0db_10.0sigma_haystacks/2018-03-30_211038__91.txt,0,0.999823402,10,b'0000000000000000',250000
3902,1000000,250000,sine,589756,18.443058,-20,b'FFF462873A56617E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__910.txt,0,0.999822767,10,b'0000000000000000',250000
3903,1000000,250000,sine,269124,18.459253,-20,b'FFF478D26C2214F9',-20.0db_10.0sigma_haystacks/2018-03-30_211038__911.txt,0,0.999824096,10,b'0000000000000000',250000
3904,1000000,250000,sine,580567,18.466226,-20,b'FFF4FDC4BDACB13B',-20.0db_10.0sigma_haystacks/2018-03-30_211038__912.txt,0,0.99983202,10,b'0000000000000000',250000
3905,1000000,250000,sine,46159,18.439785,-20,b'FFF5B7434B22321A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__913.txt,0,0.999843077,10,b'0000000000000000',250000
3906,1000000,250000,sine,125464,18.520697,-20,b'FFF4081D4F8A2A70',-20.0db_10.0sigma_haystacks/2018-03-30_211038__914.txt,0,0.999817378,10,b'0000000000000000',250000
3907,1000000,250000,sine,629995,18.454873,-20,b'FFF4F2C09FE3EB51',-20.0db_10.0sigma_haystacks/2018-03-30_211038__915.txt,0,0.999831364,10,b'0000000000000000',250000
3908,1000000,250000,sine,520803,18.512621,-20,b'FFF4EE677968D890',-20.0db_10.0sigma_haystacks/2018-03-30_211038__916.txt,0,0.999831105,10,b'0000000000000000',250000
3909,1000000,250000,sine,661104,18.488599,-20,b'FFF2C402049A8E60',-20.0db_10.0sigma_haystacks/2018-03-30_211038__917.txt,0,0.99979806,10,b'0000000000000000',250000
3910,1000000,250000,sine,474917,18.503142,-20,b'FFF3A7807B0926E2',-20.0db_10.0sigma_haystacks/2018-03-30_211038__918.txt,0,0.99981162,10,b'0000000000000000',250000
3911,1000000,250000,sine,501701,18.516644,-20,b'FFF44DB4408E794A',-20.0db_10.0sigma_haystacks/2018-03-30_211038__919.txt,0,0.999821526,10,b'0000000000000000',250000
3912,1000000,250000,sine,288533,18.489661,-20,b'FFF4A18A500E3235',-20.0db_10.0sigma_haystacks/2018-03-30_211038__92.txt,0,0.999826523,10,b'0000000000000000',250000
3913,1000000,250000,sine,132623,18.358499,-20,b'FFF338C33898E222',-20.0db_10.0sigma_haystacks/2018-03-30_211038__920.txt,0,0.999805019,10,b'0000000000000000',250000
3914,1000000,250000,sine,359838,18.553409,-20,b'FFF4E249C4A7C5CE',-20.0db_10.0sigma_haystacks/2018-03-30_211038__921.txt,0,0.999830382,10,b'0000000000000000',250000
3915,1000000,250000,sine,16671,18.360192,-20,b'FFF326A7B540A471',-20.0db_10.0sigma_haystacks/2018-03-30_211038__922.txt,0,0.99980394,10,b'0000000000000000',250000
3916,1000000,250000,sine,277987,18.503179,-20,b'FFF4D3935077D1C5',-20.0db_10.0sigma_haystacks/2018-03-30_211038__923.txt,0,0.999829505,10,b'0000000000000000',250000
3917,1000000,250000,sine,705016,18.379682,-20,b'FFF547C2B4D09F3E',-20.0db_10.0sigma_haystacks/2018-03-30_211038__924.txt,0,0.999836431,10,b'0000000000000000',250000
3918,1000000,250000,sine,419600,18.563516,-20,b'FFF59ACD00470F55',-20.0db_10.0sigma_haystacks/2018-03-30_211038__925.txt,0,0.99984138,10,b'0000000000000000',250000
