,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
50,1000000,250000.0,sine,352818.0,18.415772,-20.0,b'FFD29D816895A5D1',sweepsize_test/2018-04-16_154123__54.txt,10.0,b'0000000000000000',0.9993074837626268,0,1024
51,1000000,250000.0,sine,76991.0,18.415260999999997,-20.0,b'FFD1A428949C6B69',sweepsize_test/2018-04-16_154123__55.txt,10.0,b'0000000000000000',0.9992926215241924,0,1024
52,1000000,250000.0,sine,465093.0,18.501418,-20.0,b'FFD0847DFE80B0EE',sweepsize_test/2018-04-16_154123__56.txt,10.0,b'0000000000000000',0.9992754752734097,0,1024
53,1000000,250000.0,sine,242876.0,18.481057999999997,-20.0,b'FFD2179759AAE066',sweepsize_test/2018-04-16_154123__57.txt,10.0,b'0000000000000000',0.999299501848934,0,1024
54,1000000,250000.0,sine,504693.0,18.513849,-20.0,b'FFD1F0E949E478C9',sweepsize_test/2018-04-16_154123__58.txt,10.0,b'0000000000000000',0.9992971963455534,0,1024
55,1000000,250000.0,sine,110429.0,18.489905,-20.0,b'FFD1DAE91AF77A07',sweepsize_test/2018-04-16_154123__59.txt,10.0,b'0000000000000000',0.9992958850006896,0,1024
56,1000000,250000.0,sine,672352.0,18.512004,-20.0,b'FFD1E5D24C10B550',sweepsize_test/2018-04-16_154123__6.txt,10.0,b'0000000000000000',0.9992965353413322,0,1024
57,1000000,250000.0,sine,190463.0,18.421146,-20.0,b'FFD0DFAA21F021C3',sweepsize_test/2018-04-16_154123__60.txt,10.0,b'0000000000000000',0.9992809095728608,0,1024
58,1000000,250000.0,sine,595369.0,18.456274,-20.0,b'FFD15DA5184C63E7',sweepsize_test/2018-04-16_154123__61.txt,10.0,b'0000000000000000',0.999288418585182,0,1024
59,1000000,250000.0,sine,708343.0,18.486395,-20.0,b'FFD0F6113C7167C6',sweepsize_test/2018-04-16_154123__62.txt,10.0,b'0000000000000000',0.9992822448807084,0,1024
60,1000000,250000.0,sine,635292.0,18.53279,-20.0,b'FFD19F86F8370BA1',sweepsize_test/2018-04-16_154123__63.txt,10.0,b'0000000000000000',0.9992923454776382,0,1024
61,1000000,250000.0,sine,537263.0,18.528313,-20.0,b'FFD17002A9A07097',sweepsize_test/2018-04-16_154123__64.txt,10.0,b'0000000000000000',0.9992895132542132,0,1024
62,1000000,250000.0,sine,652259.0,18.47482,-20.0,b'FFD22B8EB1D1522E',sweepsize_test/2018-04-16_154123__65.txt,10.0,b'0000000000000000',0.9993006919265258,0,1024
63,1000000,250000.0,sine,14547.0,18.520716,-20.0,b'FFD2DE4995522329',sweepsize_test/2018-04-16_154123__66.txt,10.0,b'0000000000000000',0.9993113450667086,0,1024
64,1000000,250000.0,sine,168353.0,18.421665,-20.0,b'FFD21D65AA7596E7',sweepsize_test/2018-04-16_154123__67.txt,10.0,b'0000000000000000',0.9992998479087504,0,1024
65,1000000,250000.0,sine,255990.0,18.487579,-20.0,b'FFD132F3BBD29991',sweepsize_test/2018-04-16_154123__68.txt,10.0,b'0000000000000000',0.9992858738949714,0,1024
66,1000000,250000.0,sine,124540.0,18.463826,-20.0,b'FFD1DF26B7689D4F',sweepsize_test/2018-04-16_154123__69.txt,10.0,b'0000000000000000',0.9992961377642212,0,1024
67,1000000,250000.0,sine,116578.0,18.601208,-20.0,b'FFD2114A0ACF5077',sweepsize_test/2018-04-16_154123__7.txt,10.0,b'0000000000000000',0.9992991262213852,0,1024
68,1000000,250000.0,sine,745702.0,18.433523,-20.0,b'FFD1DE40DA758A42',sweepsize_test/2018-04-16_154123__70.txt,10.0,b'0000000000000000',0.9992960842450512,0,1024
69,1000000,250000.0,sine,474807.0,18.478416,-20.0,b'FFD2BA1E98B58AA1',sweepsize_test/2018-04-16_154123__71.txt,10.0,b'0000000000000000',0.9993091892908608,0,1024
70,1000000,250000.0,sine,301847.0,18.467159,-20.0,b'FFD1F2E5A7CEF210',sweepsize_test/2018-04-16_154123__72.txt,10.0,b'0000000000000000',0.9992973147089363,0,1024
71,1000000,250000.0,sine,165449.0,18.453015,-20.0,b'FFD1F8F57B53B0B0',sweepsize_test/2018-04-16_154123__73.txt,10.0,b'0000000000000000',0.9992976760216395,0,1024
72,1000000,250000.0,sine,177782.0,18.403359,-20.0,b'FFD1CF4651E694F8',sweepsize_test/2018-04-16_154123__74.txt,10.0,b'0000000000000000',0.9992951914481644,0,1024
73,1000000,250000.0,sine,259606.0,18.504617,-20.0,b'FFD1338162414E46',sweepsize_test/2018-04-16_154123__75.txt,10.0,b'0000000000000000',0.9992859068754616,0,1024
74,1000000,250000.0,sine,251492.0,18.527476,-20.0,b'FFCFA852D01C3D91',sweepsize_test/2018-04-16_154123__76.txt,10.0,b'0000000000000000',0.9992623521976478,0,1024
75,1000000,250000.0,sine,395621.0,18.369325,-20.0,b'FFD16860C96A0CF8',sweepsize_test/2018-04-16_154123__77.txt,10.0,b'0000000000000000',0.9992890583320462,0,1024
76,1000000,250000.0,sine,482689.0,18.44922,-20.0,b'FFD2C91C31A5A6B6',sweepsize_test/2018-04-16_154123__78.txt,10.0,b'0000000000000000',0.9993100828011366,0,1024
77,1000000,250000.0,sine,448532.0,18.469012,-20.0,b'FFD21B646F58A531',sweepsize_test/2018-04-16_154123__79.txt,10.0,b'0000000000000000',0.9992997284128672,0,1024
78,1000000,250000.0,sine,715734.0,18.442601999999997,-20.0,b'FFD2EDD3C66454B1',sweepsize_test/2018-04-16_154123__8.txt,10.0,b'0000000000000000',0.9993122713116392,0,1024
79,1000000,250000.0,sine,709946.0,18.451114999999998,-20.0,b'FFD0CAE345A7720D',sweepsize_test/2018-04-16_154123__80.txt,10.0,b'0000000000000000',0.9992796711791508,0,1024
