,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy
48,1000000,250000,sine,0,0.5,b'FFEE351358415DF5',./haystacks/2018-03-22_133852__141.txt,24.6350700819108,b'0000000000006B12',0.9997285053470981
49,1000000,250000,sine,0,0.5,b'FFE85E3F62BACC6E',./haystacks/2018-03-22_133852__142.txt,24.6350700819108,b'0000000000034B24',0.9996394066572336
50,1000000,250000,sine,0,0.5,b'FFEDCDA08804F2AE',./haystacks/2018-03-22_133852__143.txt,24.6350700819108,b'00000000000129C2',0.9997223393366033
51,1000000,250000,sine,0,0.5,b'FFEA069EED977AE4',./haystacks/2018-03-22_133852__144.txt,24.6350700819108,b'000000000002D6FC',0.9996647012718237
52,1000000,250000,sine,0,0.5,b'FFEF66456BACEAF6',./haystacks/2018-03-22_133852__145.txt,24.6350700819108,b'0000000000086E80',0.9997466964229492
53,1000000,250000,sine,0,0.5,b'FFEF3C11094E9105',./haystacks/2018-03-22_133852__146.txt,24.6350700819108,b'0000000000000040',0.9997441808312095
54,1000000,250000,sine,0,0.5,b'FFD4B585D35CE873',./haystacks/2018-03-22_133852__147.txt,24.6350700819108,b'00000000000271E3',0.9993394328806634
55,1000000,250000,sine,0,0.5,b'FFE1F24B6B31DF85',./haystacks/2018-03-22_133852__148.txt,24.6350700819108,b'000000000002B3AB',0.9995414194228895
56,1000000,250000,sine,0,0.5,b'FFCE05A81862FE61',./haystacks/2018-03-22_133852__149.txt,24.6350700819108,b'00000000000041AD',0.9992373977078266
57,1000000,250000,sine,0,0.5,b'FFEE0C6AB98C161B',./haystacks/2018-03-22_133852__15.txt,24.6350700819108,b'00000000000524EC',0.9997260819014148
58,1000000,250000,sine,0,0.5,b'FFD1E9212A55390D',./haystacks/2018-03-22_133852__150.txt,24.6350700819108,b'000000000000738A',0.9992967325182079
59,1000000,250000,sine,0,0.5,b'FFDECEEC37D763F5',./haystacks/2018-03-22_133852__151.txt,24.6350700819108,b'000000000000481F',0.999493534727518
60,1000000,250000,sine,0,0.5,b'FFEC0496CC4BFCF9',./haystacks/2018-03-22_133852__152.txt,24.6350700819108,b'0000000000029B77',0.9996950977477326
61,1000000,250000,sine,0,0.5,b'FFE9B3A56553446A',./haystacks/2018-03-22_133852__153.txt,24.6350700819108,b'00000000000192A9',0.9996597555921883
62,1000000,250000,sine,0,0.5,b'FFEF94BDC422585D',./haystacks/2018-03-22_133852__154.txt,24.6350700819108,b'000000000000003B',0.9997494662567389
63,1000000,250000,sine,0,0.5,b'FFD569F84A317AAC',./haystacks/2018-03-22_133852__155.txt,24.6350700819108,b'000000000002F553',0.9993501883674919
64,1000000,250000,sine,0,0.5,b'FFC27B466079249A',./haystacks/2018-03-22_133852__156.txt,24.6350700819108,b'0000000000014309',0.9990613028353194
65,1000000,250000,sine,0,0.5,b'FFE3F916B30E67A6',./haystacks/2018-03-22_133852__157.txt,24.6350700819108,b'0000000000000040',0.9995723419588615
66,1000000,250000,sine,0,0.5,b'FFCD80E06E23F27F',./haystacks/2018-03-22_133852__158.txt,24.6350700819108,b'00000000000057C3',0.99922948340658
67,1000000,250000,sine,0,0.5,b'FFEFC5CB22EE437F',./haystacks/2018-03-22_133852__159.txt,24.6350700819108,b'000000000000003D',0.9997523899973482
68,1000000,250000,sine,0,0.5,b'FFCD63B0845DBCDA',./haystacks/2018-03-22_133852__16.txt,24.6350700819108,b'00000000000349F9',0.9992277437162249
69,1000000,250000,sine,0,0.5,b'FFEFF71237187AA2',./haystacks/2018-03-22_133852__160.txt,24.6350700819108,b'000000000002B140',0.9997553271742577
70,1000000,250000,sine,0,0.5,b'FFCDF85FD8240245',./haystacks/2018-03-22_133852__161.txt,24.6350700819108,b'000000000002E29F',0.9992366060252067
71,1000000,250000,sine,0,0.5,b'FFF03AD6D92D39FC',./haystacks/2018-03-22_133852__162.txt,24.6350700819108,b'0000000000034D69',0.9997593664676757
72,1000000,250000,sine,0,0.5,b'FFEBAA9B7083576F',./haystacks/2018-03-22_133852__163.txt,24.6350700819108,b'000000000000003A',0.9996897344103791
73,1000000,250000,sine,0,0.5,b'FFEF1808979B7EB3',./haystacks/2018-03-22_133852__164.txt,24.6350700819108,b'0000000000051A74',0.9997420330979434
74,1000000,250000,sine,0,0.5,b'FFEE1C7C081E3175',./haystacks/2018-03-22_133852__165.txt,24.6350700819108,b'00000000000202DA',0.9997270396053117
75,1000000,250000,sine,0,0.5,b'FFEB214B4E464492',./haystacks/2018-03-22_133852__166.txt,24.6350700819108,b'000000000002076D',0.9996815499164536
76,1000000,250000,sine,0,0.5,b'FFED25DA0CACAD03',./haystacks/2018-03-22_133852__167.txt,24.6350700819108,b'0000000000004A51',0.999712339148277
77,1000000,250000,sine,0,0.5,b'FFEDBA5AEF77283D',./haystacks/2018-03-22_133852__168.txt,24.6350700819108,b'000000000000003F',0.9997211906442912
78,1000000,250000,sine,0,0.5,b'FFF00178CF884F7A',./haystacks/2018-03-22_133852__169.txt,24.6350700819108,b'00000000000237A2',0.9997559471080717
79,1000000,250000,sine,0,0.5,b'FFEBC14DCC5463EA',./haystacks/2018-03-22_133852__17.txt,24.6350700819108,b'00000000000085A8',0.9996910872399254
80,1000000,250000,sine,0,0.5,b'FFEFDA272CE31BAC',./haystacks/2018-03-22_133852__170.txt,24.6350700819108,b'00000000000586A3',0.9997536035197182
81,1000000,250000,sine,0,0.5,b'FFCC9E393A0F5397',./haystacks/2018-03-22_133852__171.txt,24.6350700819108,b'000000000001DCDD',0.9992159738267763
82,1000000,250000,sine,0,0.5,b'FFEFB59631F81916',./haystacks/2018-03-22_133852__172.txt,24.6350700819108,b'00000000000AF16B',0.999751423996685
83,1000000,250000,sine,0,0.5,b'FFE2B18E0B6D4C5D',./haystacks/2018-03-22_133852__173.txt,24.6350700819108,b'000000000003A0FE',0.9995528194225944
84,1000000,250000,sine,0,0.5,b'FFE9B8F32D5138F9',./haystacks/2018-03-22_133852__174.txt,24.6350700819108,b'000000000002F644',0.9996600717252634
85,1000000,250000,sine,0,0.5,b'FFE642CE05E0E1CE',./haystacks/2018-03-22_133852__175.txt,24.6350700819108,b'000000000003443D',0.9996072533593892
86,1000000,250000,sine,0,0.5,b'FFD6A03D1D07E6E3',./haystacks/2018-03-22_133852__176.txt,24.6350700819108,b'0000000000032425',0.9993686818316118
87,1000000,250000,sine,0,0.5,b'FFECB68170542DAB',./haystacks/2018-03-22_133852__177.txt,24.6350700819108,b'000000000000AC6B',0.9997057024014147
88,1000000,250000,sine,0,0.5,b'FFC402647FA2D556',./haystacks/2018-03-22_133852__178.txt,24.6350700819108,b'000000000002477E',0.9990846152646883
89,1000000,250000,sine,0,0.5,b'FFE376DB5EDADA0B',./haystacks/2018-03-22_133852__179.txt,24.6350700819108,b'0000000000017C10',0.999564579541452
90,1000000,250000,sine,0,0.5,b'FFC6EDB039750D69',./haystacks/2018-03-22_133852__18.txt,24.6350700819108,b'0000000000028615',0.9991291575656371
91,1000000,250000,sine,0,0.5,b'FFCD0D1B6C5DE73C',./haystacks/2018-03-22_133852__180.txt,24.6350700819108,b'000000000000D661',0.999222583003181
92,1000000,250000,sine,0,0.5,b'FFEF3681C690D9B3',./haystacks/2018-03-22_133852__181.txt,24.6350700819108,b'0000000000000040',0.9997438494525029
93,1000000,250000,sine,0,0.5,b'FFEF9F84D3A28337',./haystacks/2018-03-22_133852__182.txt,24.6350700819108,b'00000000000C2386',0.9997501086505824
94,1000000,250000,sine,0,0.5,b'FFCB362EBAD66A46',./haystacks/2018-03-22_133852__183.txt,24.6350700819108,b'000000000003ADAB',0.9991945137106427
95,1000000,250000,sine,0,0.5,b'FFEE56B2BE74186F',./haystacks/2018-03-22_133852__184.txt,24.6350700819108,b'0000000000031DB8',0.9997305094133967
96,1000000,250000,sine,0,0.5,b'FFEFF5464D36FBD4',./haystacks/2018-03-22_133852__185.txt,24.6350700819108,b'000000000005EDB8',0.9997552200922789
97,1000000,250000,sine,0,0.5,b'FFDF91EAAD280578',./haystacks/2018-03-22_133852__186.txt,24.6350700819108,b'00000000000055CE',0.9995051572742853
98,1000000,250000,sine,0,0.5,b'FFEF639EC0CFBB0D',./haystacks/2018-03-22_133852__187.txt,24.6350700819108,b'00000000000D0010',0.9997465384083729
99,1000000,250000,sine,0,0.5,b'FFBE850D43E9B02A',./haystacks/2018-03-22_133852__188.txt,24.6350700819108,b'000000000002B89F',0.9990008504281949
100,1000000,250000,sine,0,0.5,b'FFDA3F8D27404AAE',./haystacks/2018-03-22_133852__189.txt,24.6350700819108,b'000000000002CF98',0.9994239539730653
101,1000000,250000,sine,0,0.5,b'FFE9668FE1B7B697',./haystacks/2018-03-22_133852__19.txt,24.6350700819108,b'0000000000037F94',0.9996551610254006
102,1000000,250000,sine,0,0.5,b'FFEFC47D3DE68B85',./haystacks/2018-03-22_133852__190.txt,24.6350700819108,b'000000000000003D',0.9997523122564421
103,1000000,250000,sine,0,0.5,b'FFE6741E675980B8',./haystacks/2018-03-22_133852__191.txt,24.6350700819108,b'0000000000002287',0.9996101927020842
104,1000000,250000,sine,0,0.5,b'FFD93E599E9178AB',./haystacks/2018-03-22_133852__192.txt,24.6350700819108,b'00000000000250BE',0.9994086235806828
105,1000000,250000,sine,0,0.5,b'FFEF849018048F3E',./haystacks/2018-03-22_133852__193.txt,24.6350700819108,b'000000000001F889',0.9997485019485046
106,1000000,250000,sine,0,0.5,b'FFEF0EC65C466B12',./haystacks/2018-03-22_133852__194.txt,24.6350700819108,b'0000000000027B92',0.9997414812353554
107,1000000,250000,sine,0,0.5,b'FFEF4EBC9821EFD6',./haystacks/2018-03-22_133852__195.txt,24.6350700819108,b'0000000000042401',0.9997452936587548
108,1000000,250000,sine,0,0.5,b'FFEF342B48B20C5F',./haystacks/2018-03-22_133852__196.txt,24.6350700819108,b'0000000000001DF0',0.9997437101052997
109,1000000,250000,sine,0,0.5,b'FFD98F59BF6074F4',./haystacks/2018-03-22_133852__197.txt,24.6350700819108,b'0000000000037298',0.9994134515867489
110,1000000,250000,sine,0,0.5,b'FFEF27D286EDEC4E',./haystacks/2018-03-22_133852__198.txt,24.6350700819108,b'000000000004AA5A',0.9997429741842365
111,1000000,250000,sine,0,0.5,b'FFC793110689BAFE',./haystacks/2018-03-22_133852__199.txt,24.6350700819108,b'000000000001C787',0.9991390148702867
112,1000000,250000,sine,0,0.5,b'FFDB609C2D14EAE5',./haystacks/2018-03-22_133852__2.txt,24.6350700819108,b'000000000003066D',0.9994411832131679
113,1000000,250000,sine,0,0.5,b'FFEEE71E79D6EA20',./haystacks/2018-03-22_133852__20.txt,24.6350700819108,b'00000000000E7A77',0.9997391175655498
114,1000000,250000,sine,0,0.5,b'FFEF21730435020F',./haystacks/2018-03-22_133852__200.txt,24.6350700819108,b'0000000000000040',0.9997425943185654
115,1000000,250000,sine,0,0.5,b'FFE6D2019E984CCB',./haystacks/2018-03-22_133852__201.txt,24.6350700819108,b'00000000000027C3',0.9996157888368498
116,1000000,250000,sine,0,0.5,b'FFDCF4545CCB338E',./haystacks/2018-03-22_133852__202.txt,24.6350700819108,b'0000000000010AC5',0.9994652467692446
117,1000000,250000,sine,0,0.5,b'FFE89051472BDB1C',./haystacks/2018-03-22_133852__203.txt,24.6350700819108,b'00000000000026FF',0.9996423910553597
118,1000000,250000,sine,0,0.5,b'FFEB3FCF97A2B1A3',./haystacks/2018-03-22_133852__204.txt,24.6350700819108,b'0000000000004BF3',0.9996833688561633
119,1000000,250000,sine,0,0.5,b'FFC77971D534DB05',./haystacks/2018-03-22_133852__205.txt,24.6350700819108,b'0000000000014356',0.9991374876892282
120,1000000,250000,sine,0,0.5,b'FFEF48F550EAC218',./haystacks/2018-03-22_133852__206.txt,24.6350700819108,b'0000000000061A93',0.9997449492374626
121,1000000,250000,sine,0,0.5,b'FFEEB4EC119EF1D8',./haystacks/2018-03-22_133852__207.txt,24.6350700819108,b'000000000003287D',0.9997361255969925
122,1000000,250000,sine,0,0.5,b'FFEE448B0FF429EC',./haystacks/2018-03-22_133852__208.txt,24.6350700819108,b'0000000000000033',0.999729427290689
123,1000000,250000,sine,0,0.5,b'FFEAAB5D39A7F7C0',./haystacks/2018-03-22_133852__209.txt,24.6350700819108,b'0000000000000040',0.9996745207405694
124,1000000,250000,sine,0,0.5,b'FFDEA36DC4F06905',./haystacks/2018-03-22_133852__21.txt,24.6350700819108,b'0000000000003062',0.9994909422866286
125,1000000,250000,sine,0,0.5,b'FFEF45FAB48D31EB',./haystacks/2018-03-22_133852__210.txt,24.6350700819108,b'00000000000C6E52',0.9997447716782986
126,1000000,250000,sine,0,0.5,b'FFC2D24F920F531C',./haystacks/2018-03-22_133852__211.txt,24.6350700819108,b'0000000000036DC2',0.9990664905799893
127,1000000,250000,sine,0,0.5,b'FFEFCAC27431360E',./haystacks/2018-03-22_133852__212.txt,24.6350700819108,b'0000000000000033',0.9997526859990032
128,1000000,250000,sine,0,0.5,b'FFEE15EC55FB5CF1',./haystacks/2018-03-22_133852__213.txt,24.6350700819108,b'0000000000007F74',0.9997266485206473
129,1000000,250000,sine,0,0.5,b'FFC3DEE27F54013C',./haystacks/2018-03-22_133852__214.txt,24.6350700819108,b'000000000000AC2B',0.9990824988338574
130,1000000,250000,sine,0,0.5,b'FFD67F1BB93EFEF8',./haystacks/2018-03-22_133852__215.txt,24.6350700819108,b'0000000000008A05',0.9993667071041692
131,1000000,250000,sine,0,0.5,b'FFE02C3178591126',./haystacks/2018-03-22_133852__216.txt,24.6350700819108,b'0000000000018FF4',0.9995143528725274
132,1000000,250000,sine,0,0.5,b'FFC69862C9F592CB',./haystacks/2018-03-22_133852__217.txt,24.6350700819108,b'0000000000002E18',0.9991240731414648
133,1000000,250000,sine,0,0.5,b'FFF0210578D67757',./haystacks/2018-03-22_133852__218.txt,24.6350700819108,b'0000000000069BAF',0.9997578276023321
134,1000000,250000,sine,0,0.5,b'FFEE0D949ED9AEA3',./haystacks/2018-03-22_133852__219.txt,24.6350700819108,b'00000000000360DA',0.9997261512606659
135,1000000,250000,sine,0,0.5,b'FFEF150542A99093',./haystacks/2018-03-22_133852__22.txt,24.6350700819108,b'000000000003E7FB',0.9997418535082601
136,1000000,250000,sine,0,0.5,b'FFD034E43768A50A',./haystacks/2018-03-22_133852__220.txt,24.6350700819108,b'000000000003BB91',0.9992707307023091
137,1000000,250000,sine,0,0.5,b'FFEF15D39C2C2057',./haystacks/2018-03-22_133852__221.txt,24.6350700819108,b'0000000000030E0E',0.9997419015527815
138,1000000,250000,sine,0,0.5,b'FFCDED1D9020AEDE',./haystacks/2018-03-22_133852__222.txt,24.6350700819108,b'0000000000030A1A',0.9992359349417963
139,1000000,250000,sine,0,0.5,b'FFD7C16883D72A47',./haystacks/2018-03-22_133852__223.txt,24.6350700819108,b'00000000000321CF',0.9993859176791743
140,1000000,250000,sine,0,0.5,b'FFE05531DB73C2D5',./haystacks/2018-03-22_133852__224.txt,24.6350700819108,b'0000000000022F77',0.999516796753098
141,1000000,250000,sine,0,0.5,b'FFC3FEDBFED169D4',./haystacks/2018-03-22_133852__225.txt,24.6350700819108,b'0000000000035B4E',0.999084404668627
142,1000000,250000,sine,0,0.5,b'FFD2BBABA0D0200E',./haystacks/2018-03-22_133852__226.txt,24.6350700819108,b'000000000003801E',0.9993092817319966
143,1000000,250000,sine,0,0.5,b'FFEE622279E61D09',./haystacks/2018-03-22_133852__227.txt,24.6350700819108,b'000000000000003F',0.9997311910791713
144,1000000,250000,sine,0,0.5,b'FFEE856B272E4E5E',./haystacks/2018-03-22_133852__228.txt,24.6350700819108,b'00000000000D6C7F',0.9997332941631438
145,1000000,250000,sine,0,0.5,b'FFEF8EFED6FE08E8',./haystacks/2018-03-22_133852__229.txt,24.6350700819108,b'000000000005E4BF',0.9997491237800135
146,1000000,250000,sine,0,0.5,b'FFEF5FFF0CF6ACFB',./haystacks/2018-03-22_133852__23.txt,24.6350700819108,b'0000000000000009',0.9997463224107956
147,1000000,250000,sine,0,0.5,b'FFC457E146692EF0',./haystacks/2018-03-22_133852__230.txt,24.6350700819108,b'00000000000332A5',0.9990897107112786
148,1000000,250000,sine,0,0.5,b'FFDF5FBBEDE0B5DF',./haystacks/2018-03-22_133852__231.txt,24.6350700819108,b'0000000000000FBD',0.9995021661578701
149,1000000,250000,sine,0,0.5,b'FFEB77AF1C27BC17',./haystacks/2018-03-22_133852__232.txt,24.6350700819108,b'000000000000EC53',0.9996866991533855
150,1000000,250000,sine,0,0.5,b'FFD0EF3175A9E95E',./haystacks/2018-03-22_133852__233.txt,24.6350700819108,b'0000000000024106',0.9992818351508174
151,1000000,250000,sine,0,0.5,b'FFC3DC6C647409C0',./haystacks/2018-03-22_133852__234.txt,24.6350700819108,b'0000000000039131',0.9990823521261093
152,1000000,250000,sine,0,0.5,b'FFD2DC746608ED99',./haystacks/2018-03-22_133852__235.txt,24.6350700819108,b'0000000000003761',0.9993112358261305
153,1000000,250000,sine,0,0.5,b'FFEF83B1B98A735A',./haystacks/2018-03-22_133852__236.txt,24.6350700819108,b'000000000008BD51',0.9997484501741754
154,1000000,250000,sine,0,0.5,b'FFCBFA4FA07E3CA5',./haystacks/2018-03-22_133852__237.txt,24.6350700819108,b'000000000003ADAF',0.9992062038804699
155,1000000,250000,sine,0,0.5,b'FFEFDFAE72EEBEB1',./haystacks/2018-03-22_133852__238.txt,24.6350700819108,b'0000000000003898',0.999753933038785
156,1000000,250000,sine,0,0.5,b'FFC2766B42CAA787',./haystacks/2018-03-22_133852__239.txt,24.6350700819108,b'0000000000016586',0.999061013399834
157,1000000,250000,sine,0,0.5,b'FFC94C9A993A29BB',./haystacks/2018-03-22_133852__24.txt,24.6350700819108,b'000000000000C69E',0.9991653325498439
158,1000000,250000,sine,0,0.5,b'FFC9DBF38AAEC721',./haystacks/2018-03-22_133852__240.txt,24.6350700819108,b'000000000001E696',0.9991738767227459
159,1000000,250000,sine,0,0.5,b'FFEFA50DDC4D7534',./haystacks/2018-03-22_133852__241.txt,24.6350700819108,b'000000000005C2ED',0.9997504385794879
160,1000000,250000,sine,0,0.5,b'FFDB9DCEF1D1D3B3',./haystacks/2018-03-22_133852__242.txt,24.6350700819108,b'000000000000E836',0.9994448309169635
161,1000000,250000,sine,0,0.5,b'FFC49FB79362B96A',./haystacks/2018-03-22_133852__243.txt,24.6350700819108,b'000000000000DD85',0.9990939925368235
162,1000000,250000,sine,0,0.5,b'FFEDE382577AEF9E',./haystacks/2018-03-22_133852__244.txt,24.6350700819108,b'0000000000028D9E',0.999723643609723
163,1000000,250000,sine,0,0.5,b'FFEA677D6DC2C5FE',./haystacks/2018-03-22_133852__245.txt,24.6350700819108,b'00000000000327B6',0.9996704751226942
164,1000000,250000,sine,0,0.5,b'FFE62614F569ED87',./haystacks/2018-03-22_133852__246.txt,24.6350700819108,b'00000000000161FD',0.9996055413406919
165,1000000,250000,sine,0,0.5,b'FFE8414552E6F646',./haystacks/2018-03-22_133852__247.txt,24.6350700819108,b'0000000000033A3F',0.9996376795051239
166,1000000,250000,sine,0,0.5,b'FFC8FC3489923399',./haystacks/2018-03-22_133852__248.txt,24.6350700819108,b'0000000000019004',0.999160540415297
167,1000000,250000,sine,0,0.5,b'FFDA5C0CAEE7A326',./haystacks/2018-03-22_133852__249.txt,24.6350700819108,b'0000000000018714',0.999425652595987
168,1000000,250000,sine,0,0.5,b'FFEF5612170CF4A2',./haystacks/2018-03-22_133852__25.txt,24.6350700819108,b'000000000008251D',0.9997457307973042
169,1000000,250000,sine,0,0.5,b'FFE3EB49BF35D8E0',./haystacks/2018-03-22_133852__250.txt,24.6350700819108,b'000000000001144E',0.9995715193792515
