,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
300,1000000,250000,sine,394644,5.0,b'FFEA282F361B1A5A',5.0db_10.0sigma_haystacks/2018-03-29_181746__45.txt,10.0,b'00000000000895DD',0.9996667018186652,10,3024
301,1000000,250000,sine,628460,5.0,b'FF796A9BBFC71219',5.0db_10.0sigma_haystacks/2018-03-29_181746__46.txt,10.0,b'00000000000C3895',0.9979464178320792,10,3024
302,1000000,250000,sine,285791,5.0,b'FFE0C53D179586F6',5.0db_10.0sigma_haystacks/2018-03-29_181746__47.txt,10.0,b'00000000000608DB',0.9995234750891396,10,3024
303,1000000,250000,sine,446560,5.0,b'FFE5867C8AD931EF',5.0db_10.0sigma_haystacks/2018-03-29_181746__48.txt,10.0,b'0000000000074278',0.9995960287149941,10,3024
304,1000000,250000,sine,506495,5.0,b'FFBD391DB2A8DA12',5.0db_10.0sigma_haystacks/2018-03-29_181746__49.txt,10.0,b'0000000000081BF4',0.9989810655121433,10,3024
305,1000000,250000,sine,74100,5.0,b'FF95889823DC57AB',5.0db_10.0sigma_haystacks/2018-03-29_181746__5.txt,10.0,b'0000000000016947',0.9983754512248749,10,3024
306,1000000,250000,sine,62597,5.0,b'FFF28CF7FDDB1F7E',5.0db_10.0sigma_haystacks/2018-03-29_181746__6.txt,10.0,b'000000000001F59F',0.9997947793434432,10,3024
307,1000000,250000,sine,663783,5.0,b'FFF2BEE066727BE0',5.0db_10.0sigma_haystacks/2018-03-29_181746__7.txt,10.0,b'0000000000000000',0.9997977540828716,10,3024
308,1000000,250000,sine,168530,5.0,b'FF8A6958457E5657',5.0db_10.0sigma_haystacks/2018-03-29_181746__8.txt,10.0,b'0000000000038C2A',0.998205741930627,10,3024
309,1000000,250000,sine,454929,5.0,b'FFF2C14CFC878F92',5.0db_10.0sigma_haystacks/2018-03-29_181746__9.txt,10.0,b'000000000007D121',0.9997978985743698,10,3024
310,1000000,,noise,,,b'FFF2143881310B1A',5.0db_10.0sigma_haystacks/2018-03-29_181802__0.txt,10.0,b'0000000000000000',0.9997875822020356,10,3024
311,1000000,,noise,,,b'FFF3C69E94073A79',5.0db_10.0sigma_haystacks/2018-03-29_181802__1.txt,10.0,b'00000000000776E1',0.9998134743837256,10,3024
312,1000000,,noise,,,b'FFF25851EB54DA7E',5.0db_10.0sigma_haystacks/2018-03-29_181802__10.txt,10.0,b'0000000000000000',0.99979164123518,10,3024
313,1000000,,noise,,,b'FFF20F30D14F47D7',5.0db_10.0sigma_haystacks/2018-03-29_181802__11.txt,10.0,b'0000000000000000',0.9997872823890336,10,3024
314,1000000,,noise,,,b'FFF3E4CC20BDFD61',5.0db_10.0sigma_haystacks/2018-03-29_181802__12.txt,10.0,b'000000000008BA07',0.9998152731284264,10,3024
315,1000000,,noise,,,b'FFF15A0F90AC04FE',5.0db_10.0sigma_haystacks/2018-03-29_181802__13.txt,10.0,b'0000000000000000',0.9997764862061304,10,3024
316,1000000,,noise,,,b'FFF36A6B79E0B341',5.0db_10.0sigma_haystacks/2018-03-29_181802__14.txt,10.0,b'0000000000000000',0.9998079788582597,10,3024
317,1000000,,noise,,,b'FFF38474B2F17C98',5.0db_10.0sigma_haystacks/2018-03-29_181802__15.txt,10.0,b'000000000001AC45',0.9998095307264006,10,3024
318,1000000,,noise,,,b'FFF126A757F71489',5.0db_10.0sigma_haystacks/2018-03-29_181802__16.txt,10.0,b'0000000000000000',0.9997734221032853,10,3024
319,1000000,,noise,,,b'FFF2BE5159A15D92',5.0db_10.0sigma_haystacks/2018-03-29_181802__17.txt,10.0,b'0000000000000000',0.9997977207764328,10,3024
320,1000000,,noise,,,b'FFF32C650496B59C',5.0db_10.0sigma_haystacks/2018-03-29_181802__18.txt,10.0,b'0000000000000000',0.9998042818666261,10,3024
321,1000000,,noise,,,b'FFF285D544A35EAD',5.0db_10.0sigma_haystacks/2018-03-29_181802__19.txt,10.0,b'0000000000000000',0.9997943540262333,10,3024
322,1000000,,noise,,,b'FFF332790E505813',5.0db_10.0sigma_haystacks/2018-03-29_181802__2.txt,10.0,b'0000000000000000',0.9998046441599525,10,3024
323,1000000,,noise,,,b'FFF3FF699AF69B4E',5.0db_10.0sigma_haystacks/2018-03-29_181802__20.txt,10.0,b'0000000000000000',0.9998168595147611,10,3024
324,1000000,,noise,,,b'FFF39263385DE811',5.0db_10.0sigma_haystacks/2018-03-29_181802__21.txt,10.0,b'0000000000000000',0.9998103611218238,10,3024
325,1000000,,noise,,,b'FFF27F2902D0853B',5.0db_10.0sigma_haystacks/2018-03-29_181802__22.txt,10.0,b'0000000000000000',0.9997939562916277,10,3024
326,1000000,,noise,,,b'FFF30938BD789BD6',5.0db_10.0sigma_haystacks/2018-03-29_181802__23.txt,10.0,b'0000000000000000',0.9998021853948295,10,3024
327,1000000,,noise,,,b'FFF413CEDB2BD86A',5.0db_10.0sigma_haystacks/2018-03-29_181802__24.txt,10.0,b'0000000000000000',0.9998180751819484,10,3024
328,1000000,,noise,,,b'FFF1D75EBD951E74',5.0db_10.0sigma_haystacks/2018-03-29_181802__25.txt,10.0,b'0000000000000000',0.999783955221194,10,3024
329,1000000,,noise,,,b'FFF2DDEF6F2C5898',5.0db_10.0sigma_haystacks/2018-03-29_181802__26.txt,10.0,b'0000000000000000',0.9997996053272556,10,3024
330,1000000,,noise,,,b'FFF3143F7B97CD14',5.0db_10.0sigma_haystacks/2018-03-29_181802__27.txt,10.0,b'0000000000000000',0.9998028426158208,10,3024
331,1000000,,noise,,,b'FFF3650F26181F23',5.0db_10.0sigma_haystacks/2018-03-29_181802__28.txt,10.0,b'0000000000000000',0.999807659338416,10,3024
332,1000000,,noise,,,b'FFF3939690AFC07A',5.0db_10.0sigma_haystacks/2018-03-29_181802__29.txt,10.0,b'0000000000000000',0.9998104326811577,10,3024
333,1000000,,noise,,,b'FFF2FC6DB3230BFE',5.0db_10.0sigma_haystacks/2018-03-29_181802__3.txt,10.0,b'00000000000DF150',0.9998014228650726,10,3024
334,1000000,,noise,,,b'FFF149138E0EDD25',5.0db_10.0sigma_haystacks/2018-03-29_181802__30.txt,10.0,b'0000000000000000',0.9997754738561144,10,3024
335,1000000,,noise,,,b'FFF3C94226A8246E',5.0db_10.0sigma_haystacks/2018-03-29_181802__31.txt,10.0,b'000000000002C6E3',0.999813631677768,10,3024
336,1000000,,noise,,,b'FFF4008FBFB7FEFF',5.0db_10.0sigma_haystacks/2018-03-29_181802__32.txt,10.0,b'0000000000066618',0.9998169280003992,10,3024
337,1000000,,noise,,,b'FFF38F89A2FE4159',5.0db_10.0sigma_haystacks/2018-03-29_181802__33.txt,10.0,b'0000000000000000',0.99981019125243,10,3024
338,1000000,,noise,,,b'FFF2692A6C2CD934',5.0db_10.0sigma_haystacks/2018-03-29_181802__34.txt,10.0,b'0000000000000000',0.9997926453180982,10,3024
339,1000000,,noise,,,b'FFF37C4A5FDE5B29',5.0db_10.0sigma_haystacks/2018-03-29_181802__35.txt,10.0,b'00000000000659B0',0.9998090440347992,10,3024
340,1000000,,noise,,,b'FFF19AA7D7D7A969',5.0db_10.0sigma_haystacks/2018-03-29_181802__36.txt,10.0,b'0000000000000000',0.9997803363583829,10,3024
341,1000000,,noise,,,b'FFF26AEA4558EF70',5.0db_10.0sigma_haystacks/2018-03-29_181802__37.txt,10.0,b'00000000000E3A9E',0.9997927495909129,10,3024
342,1000000,,noise,,,b'FFF40400C89FF077',5.0db_10.0sigma_haystacks/2018-03-29_181802__38.txt,10.0,b'00000000000650E1',0.9998171331322963,10,3024
343,1000000,,noise,,,b'FFF2BF0BA35C32A2',5.0db_10.0sigma_haystacks/2018-03-29_181802__39.txt,10.0,b'0000000000000000',0.9997977641499893,10,3024
344,1000000,,noise,,,b'FFF3325CFCC73B13',5.0db_10.0sigma_haystacks/2018-03-29_181802__4.txt,10.0,b'0000000000000000',0.9998046376247459,10,3024
345,1000000,,noise,,,b'FFF3100AE9792F5F',5.0db_10.0sigma_haystacks/2018-03-29_181802__40.txt,10.0,b'0000000000000000',0.9998025919571532,10,3024
346,1000000,,noise,,,b'FFF3B3AF57EBFBBD',5.0db_10.0sigma_haystacks/2018-03-29_181802__41.txt,10.0,b'0000000000000000',0.9998123457989293,10,3024
347,1000000,,noise,,,b'FFF1C6D40DBD0962',5.0db_10.0sigma_haystacks/2018-03-29_181802__42.txt,10.0,b'0000000000000000',0.9997829692563195,10,3024
348,1000000,,noise,,,b'FFF3B78F8DB4C2DF',5.0db_10.0sigma_haystacks/2018-03-29_181802__43.txt,10.0,b'0000000000000000',0.9998125768158443,10,3024
349,1000000,,noise,,,b'FFF2CAE6187F515F',5.0db_10.0sigma_haystacks/2018-03-29_181802__44.txt,10.0,b'0000000000000000',0.9997984706646978,10,3024
350,1000000,,noise,,,b'FFF324D867898F3D',5.0db_10.0sigma_haystacks/2018-03-29_181802__45.txt,10.0,b'0000000000000000',0.9998038318949851,10,3024
351,1000000,,noise,,,b'FFF3CAD8BEB8EC59',5.0db_10.0sigma_haystacks/2018-03-29_181802__46.txt,10.0,b'0000000000000000',0.9998137263453122,10,3024
352,1000000,,noise,,,b'FFF2FB32DC5BEB22',5.0db_10.0sigma_haystacks/2018-03-29_181802__47.txt,10.0,b'00000000000D2DE1',0.9998013495609112,10,3024
353,1000000,,noise,,,b'FFF155BEB09DD47C',5.0db_10.0sigma_haystacks/2018-03-29_181802__48.txt,10.0,b'0000000000000000',0.9997762289573225,10,3024
354,1000000,,noise,,,b'FFF3C53523F01959',5.0db_10.0sigma_haystacks/2018-03-29_181802__49.txt,10.0,b'00000000000D04F1',0.9998133902299177,10,3024
355,1000000,,noise,,,b'FFF2C17F5DEDC143',5.0db_10.0sigma_haystacks/2018-03-29_181802__5.txt,10.0,b'0000000000000000',0.9997979103044861,10,3024
356,1000000,,noise,,,b'FFF3814B7BC719CD',5.0db_10.0sigma_haystacks/2018-03-29_181802__6.txt,10.0,b'0000000000000000',0.999809342316237,10,3024
357,1000000,,noise,,,b'FFF338E7BC65B131',5.0db_10.0sigma_haystacks/2018-03-29_181802__7.txt,10.0,b'00000000000CF791',0.9998050275575199,10,3024
358,1000000,,noise,,,b'FFF3DA5C4A5E2D65',5.0db_10.0sigma_haystacks/2018-03-29_181802__8.txt,10.0,b'00000000000B35F1',0.999814651042805,10,3024
359,1000000,,noise,,,b'FFF3BA2161B7F846',5.0db_10.0sigma_haystacks/2018-03-29_181802__9.txt,10.0,b'00000000000398ED',0.9998127299784015,10,3024
